timestamp,site_id,latitude,longitude,accel_mag_g,ambient_temperature_c,status,alert_triggered,alert_low_activity,alert_geofence,alert_flee
2022-03-14 20:45:00,herd_cattle_A,-32.780103,26.839453,3.659,12.56,critical,1,0,0,1
2022-03-14 21:00:00,herd_cattle_A,-32.780119,26.839552,1.071,14.02,normal,0,0,0,0
2022-03-14 21:15:00,herd_cattle_A,-32.78018,26.83959,1.027,12.07,normal,0,0,0,0
2022-03-14 21:30:00,herd_cattle_A,-32.780174,26.839616,0.971,13.67,normal,0,0,0,0
2022-03-14 21:45:00,herd_cattle_A,-32.780148,26.839721,1.057,14.04,normal,0,0,0,0
2022-03-14 22:00:00,herd_cattle_A,-32.780057,26.839716,0.91,12.63,normal,0,0,0,0
2022-03-14 22:15:00,herd_cattle_A,-32.780054,26.839792,1.08,11.14,normal,0,0,0,0
2022-03-14 22:30:00,herd_cattle_A,-32.780018,26.839803,0.962,15.04,normal,0,0,0,0
2022-03-14 22:45:00,herd_cattle_A,-32.779994,26.839814,0.972,15.1,normal,0,0,0,0
2022-03-14 23:00:00,herd_cattle_A,-32.78006,26.839831,0.976,12.61,normal,0,0,0,0
2022-03-14 23:15:00,herd_cattle_A,-32.780053,26.83981,1.001,14.5,normal,0,0,0,0
2022-03-14 23:30:00,herd_cattle_A,-32.780059,26.83982,0.953,15.03,normal,0,0,0,0
2022-03-14 23:45:00,herd_cattle_A,-32.780036,26.839869,1.057,14.85,normal,0,0,0,0
2022-03-15 00:00:00,herd_cattle_A,-32.780005,26.83989,1.026,13.8,normal,0,0,0,0
2022-03-15 00:15:00,herd_cattle_A,-32.779984,26.839883,0.983,13.36,normal,0,0,0,0
2022-03-15 00:30:00,herd_cattle_A,-32.78,26.839876,1.087,11.5,normal,0,0,0,0
2022-03-15 00:45:00,herd_cattle_A,-32.779934,26.839889,0.979,17.25,normal,0,0,0,0
2022-03-15 01:00:00,herd_cattle_A,-32.779953,26.839891,1.03,11.53,normal,0,0,0,0
2022-03-15 01:15:00,herd_cattle_A,-32.779903,26.839922,0.974,14.62,normal,0,0,0,0
2022-03-15 01:30:00,herd_cattle_A,-32.779995,26.839996,1.027,15.66,normal,0,0,0,0
2022-03-15 01:45:00,herd_cattle_A,-32.78002,26.83997,1.033,9.73,normal,0,0,0,0
2022-03-15 02:00:00,herd_cattle_A,-32.780045,26.839937,1.045,13.01,normal,0,0,0,0
2022-03-15 02:15:00,herd_cattle_A,-32.779993,26.839999,0.939,14.71,normal,0,0,0,0
2022-03-15 02:30:00,herd_cattle_A,-32.780091,26.839984,0.951,15.64,normal,0,0,0,0
2022-03-15 02:45:00,herd_cattle_A,-32.780078,26.840011,0.966,9.95,normal,0,0,0,0
2022-03-15 03:00:00,herd_cattle_A,-32.780066,26.839984,0.93,14.17,normal,0,0,0,0
2022-03-15 03:15:00,herd_cattle_A,-32.780163,26.83999,0.997,12.04,normal,0,0,0,0
2022-03-15 03:30:00,herd_cattle_A,-32.78017,26.840008,1.044,14.14,normal,0,0,0,0
2022-03-15 03:45:00,herd_cattle_A,-32.780179,26.839979,1.075,13.68,normal,0,0,0,0
2022-03-15 04:00:00,herd_cattle_A,-32.780153,26.840005,0.981,15.62,normal,0,0,0,0
2022-03-15 04:15:00,herd_cattle_A,-32.780068,26.840111,0.998,12.33,normal,0,0,0,0
2022-03-15 04:30:00,herd_cattle_A,-32.780126,26.840097,0.988,14.28,normal,0,0,0,0
2022-03-15 04:45:00,herd_cattle_A,-32.780105,26.840056,0.995,15.66,normal,0,0,0,0
2022-03-15 05:00:00,herd_cattle_A,-32.780048,26.840029,0.977,15.54,normal,0,0,0,0
2022-03-15 05:15:00,herd_cattle_A,-32.780098,26.839986,0.979,13.03,normal,0,0,0,0
2022-03-15 05:30:00,herd_cattle_A,-32.780085,26.839897,0.981,14.42,normal,0,0,0,0
2022-03-15 05:45:00,herd_cattle_A,-32.780027,26.839989,1.022,14.05,normal,0,0,0,0
2022-03-15 06:00:00,herd_cattle_A,-32.780254,26.840236,1.204,16.21,normal,0,0,0,0
2022-03-15 06:15:00,herd_cattle_A,-32.780007,26.83985,1.167,14.5,normal,0,0,0,0
2022-03-15 06:30:00,herd_cattle_A,-32.779971,26.840233,1.738,14.19,normal,0,0,0,0
2022-03-15 06:45:00,herd_cattle_A,-32.780192,26.84014,1.79,14.62,normal,0,0,0,0
2022-03-15 07:00:00,herd_cattle_A,-32.779936,26.840227,1.826,14.37,normal,0,0,0,0
2022-03-15 07:15:00,herd_cattle_A,-32.780676,26.840409,1.456,13.18,normal,0,0,0,0
2022-03-15 07:30:00,herd_cattle_A,-32.780735,26.840569,1.415,13.88,normal,0,0,0,0
2022-03-15 07:45:00,herd_cattle_A,-32.781224,26.84036,1.655,14.27,normal,0,0,0,0
2022-03-15 08:00:00,herd_cattle_A,-32.781616,26.840362,1.536,16.74,normal,0,0,0,0
2022-03-15 08:15:00,herd_cattle_A,-32.781579,26.840563,1.524,15.58,normal,0,0,0,0
2022-03-15 08:30:00,herd_cattle_A,-32.781865,26.840981,1.179,17.09,normal,0,0,0,0
2022-03-15 08:45:00,herd_cattle_A,-32.781372,26.841009,1.14,15.77,normal,0,0,0,0
2022-03-15 09:00:00,herd_cattle_A,-32.781611,26.841248,1.353,16.08,normal,0,0,0,0
2022-03-15 09:15:00,herd_cattle_A,-32.781438,26.841036,1.715,17.11,normal,0,0,0,0
2022-03-15 09:30:00,herd_cattle_A,-32.781673,26.841211,1.798,19.27,normal,0,0,0,0
2022-03-15 09:45:00,herd_cattle_A,-32.781925,26.84084,1.694,20.44,normal,0,0,0,0
2022-03-15 10:00:00,herd_cattle_A,-32.781983,26.841077,0.984,17.99,normal,0,0,0,0
2022-03-15 10:15:00,herd_cattle_A,-32.782265,26.840953,1.306,17.7,normal,0,0,0,0
2022-03-15 10:30:00,herd_cattle_A,-32.782193,26.840328,1.219,18.99,normal,0,0,0,0
2022-03-15 10:45:00,herd_cattle_A,-32.781809,26.840431,1.231,16.87,normal,0,0,0,0
2022-03-15 11:00:00,herd_cattle_A,-32.781477,26.840033,1.135,18.67,normal,0,0,0,0
2022-03-15 11:15:00,herd_cattle_A,-32.781368,26.840516,1.439,17.3,normal,0,0,0,0
2022-03-15 11:30:00,herd_cattle_A,-32.781103,26.840204,1.044,16.92,normal,0,0,0,0
2022-03-15 11:45:00,herd_cattle_A,-32.78138,26.839877,1.091,20.13,normal,0,0,0,0
2022-03-15 12:00:00,herd_cattle_A,-32.781051,26.839628,1.179,19.52,normal,0,0,0,0
2022-03-15 12:15:00,herd_cattle_A,-32.780713,26.839889,1.017,21.24,normal,0,0,0,0
2022-03-15 12:30:00,herd_cattle_A,-32.780777,26.839788,1.423,17.06,normal,0,0,0,0
2022-03-15 12:45:00,herd_cattle_A,-32.781275,26.839599,1.241,18.28,normal,0,0,0,0
2022-03-15 13:00:00,herd_cattle_A,-32.781138,26.839323,1.092,17.91,normal,0,0,0,0
2022-03-15 13:15:00,herd_cattle_A,-32.781011,26.838966,1.099,19.47,normal,0,0,0,0
2022-03-15 13:30:00,herd_cattle_A,-32.781125,26.839539,1.22,19.77,normal,0,0,0,0
2022-03-15 13:45:00,herd_cattle_A,-32.781321,26.83932,1.29,18.17,normal,0,0,0,0
2022-03-15 14:00:00,herd_cattle_A,-32.781314,26.839292,1.416,18.34,normal,0,0,0,0
2022-03-15 14:15:00,herd_cattle_A,-32.780938,26.839365,1.143,17.81,normal,0,0,0,0
2022-03-15 14:30:00,herd_cattle_A,-32.78088,26.839412,1.35,15.99,normal,0,0,0,0
2022-03-15 14:45:00,herd_cattle_A,-32.780876,26.839411,1.417,20.13,normal,0,0,0,0
2022-03-15 15:00:00,herd_cattle_A,-32.780621,26.838788,1.174,19.04,normal,0,0,0,0
2022-03-15 15:15:00,herd_cattle_A,-32.780797,26.838508,1.415,17.73,normal,0,0,0,0
2022-03-15 15:30:00,herd_cattle_A,-32.780506,26.838639,1.11,17.42,normal,0,0,0,0
2022-03-15 15:45:00,herd_cattle_A,-32.780206,26.838513,1.237,17.26,normal,0,0,0,0
2022-03-15 16:00:00,herd_cattle_A,-32.780495,26.838766,1.561,15.47,normal,0,0,0,0
2022-03-15 16:15:00,herd_cattle_A,-32.780432,26.83874,1.279,16.15,normal,0,0,0,0
2022-03-15 16:30:00,herd_cattle_A,-32.780859,26.838154,1.293,16.17,normal,0,0,0,0
2022-03-15 16:45:00,herd_cattle_A,-32.780773,26.838046,1.294,16.63,normal,0,0,0,0
2022-03-15 17:00:00,herd_cattle_A,-32.78136,26.838359,1.089,17.04,normal,0,0,0,0
2022-03-15 17:15:00,herd_cattle_A,-32.781474,26.837866,1.561,16.34,normal,0,0,0,0
2022-03-15 17:30:00,herd_cattle_A,-32.781423,26.837731,1.445,16.95,normal,0,0,0,0
2022-03-15 17:45:00,herd_cattle_A,-32.781446,26.837837,0.847,14.61,normal,0,0,0,0
2022-03-15 18:00:00,herd_cattle_A,-32.781561,26.838162,1.352,17.16,normal,0,0,0,0
2022-03-15 18:15:00,herd_cattle_A,-32.781644,26.837972,1.8,13.5,normal,0,0,0,0
2022-03-15 18:30:00,herd_cattle_A,-32.781873,26.838072,1.548,16.91,normal,0,0,0,0
2022-03-15 18:45:00,herd_cattle_A,-32.781882,26.837976,0.957,14.76,normal,0,0,0,0
2022-03-15 19:00:00,herd_cattle_A,-32.781656,26.838159,1.548,15.55,normal,0,0,0,0
2022-03-15 19:15:00,herd_cattle_A,-32.781517,26.838308,1.654,15.74,normal,0,0,0,0
2022-03-15 19:30:00,herd_cattle_A,-32.781446,26.838507,1.944,16.86,normal,0,0,0,0
2022-03-15 19:45:00,herd_cattle_A,-32.781314,26.838501,1.156,14.63,normal,0,0,0,0
2022-03-15 20:00:00,herd_cattle_A,-32.781266,26.838536,0.892,14.3,normal,0,0,0,0
2022-03-15 20:15:00,herd_cattle_A,-32.7812,26.838634,1.088,16.05,normal,0,0,0,0
2022-03-15 20:30:00,herd_cattle_A,-32.781093,26.83873,0.931,15.04,normal,0,0,0,0
2022-03-15 20:45:00,herd_cattle_A,-32.780973,26.838823,,14.73,normal,0,0,0,0
2022-03-15 21:00:00,herd_cattle_A,-32.780896,26.838903,1.01,14.36,normal,0,0,0,0
2022-03-15 21:15:00,herd_cattle_A,-32.780765,26.838999,0.988,15.45,normal,0,0,0,0
2022-03-15 21:30:00,herd_cattle_A,-32.780746,26.839038,0.992,13.03,normal,0,0,0,0
2022-03-15 21:45:00,herd_cattle_A,-32.780609,26.839051,1.036,13.97,normal,0,0,0,0
2022-03-15 22:00:00,herd_cattle_A,-32.780545,26.839191,0.975,11.06,normal,0,0,0,0
2022-03-15 22:15:00,herd_cattle_A,-32.780537,26.839316,0.967,13.07,normal,0,0,0,0
2022-03-15 22:30:00,herd_cattle_A,-32.780444,26.839307,1.02,15.13,normal,0,0,0,0
2022-03-15 22:45:00,herd_cattle_A,-32.78036,26.839301,1.005,13.41,normal,0,0,0,0
2022-03-15 23:00:00,herd_cattle_A,-32.780255,26.839393,1.1,12.33,normal,0,0,0,0
2022-03-15 23:15:00,herd_cattle_A,-32.780287,26.839299,0.949,13.87,normal,0,0,0,0
2022-03-15 23:30:00,herd_cattle_A,-32.780317,26.839394,0.893,11.55,normal,0,0,0,0
2022-03-15 23:45:00,herd_cattle_A,-32.780346,26.839443,1.019,13.07,normal,0,0,0,0
2022-03-16 00:00:00,herd_cattle_A,-32.780245,26.839447,1.035,13.07,normal,0,0,0,0
2022-03-16 00:15:00,herd_cattle_A,-32.780287,26.839457,1.0,14.11,normal,0,0,0,0
2022-03-16 00:30:00,herd_cattle_A,-32.78022,26.839494,1.046,13.18,normal,0,0,0,0
2022-03-16 00:45:00,herd_cattle_A,-32.780193,26.839559,1.067,13.05,normal,0,0,0,0
2022-03-16 01:00:00,herd_cattle_A,-32.780169,26.839649,0.984,12.24,normal,0,0,0,0
2022-03-16 01:15:00,herd_cattle_A,-32.78011,26.839634,0.999,12.32,normal,0,0,0,0
2022-03-16 01:30:00,herd_cattle_A,-32.780091,26.839721,1.054,11.44,normal,0,0,0,0
2022-03-16 01:45:00,herd_cattle_A,-32.78007,26.839803,1.063,10.9,normal,0,0,0,0
2022-03-16 02:00:00,herd_cattle_A,-32.780196,26.8398,1.002,15.93,normal,0,0,0,0
2022-03-16 02:15:00,herd_cattle_A,-32.780181,26.839839,1.03,13.01,normal,0,0,0,0
2022-03-16 02:30:00,herd_cattle_A,-32.780104,26.839934,0.924,14.96,normal,0,0,0,0
2022-03-16 02:45:00,herd_cattle_A,-32.780102,26.839912,1.062,13.91,normal,0,0,0,0
2022-03-16 03:00:00,herd_cattle_A,-32.780107,26.839932,0.934,14.22,normal,0,0,0,0
2022-03-16 03:15:00,herd_cattle_A,-32.780098,26.839902,1.005,,normal,0,0,0,0
2022-03-16 03:30:00,herd_cattle_A,-32.780065,26.839887,1.007,14.14,normal,0,0,0,0
2022-03-16 03:45:00,herd_cattle_A,-32.779945,26.839871,1.064,13.69,normal,0,0,0,0
2022-03-16 04:00:00,herd_cattle_A,-32.77998,26.839822,0.91,14.18,normal,0,0,0,0
2022-03-16 04:15:00,herd_cattle_A,-32.779992,26.839851,1.086,12.02,normal,0,0,0,0
2022-03-16 04:30:00,herd_cattle_A,-32.779983,26.839839,0.969,12.36,normal,0,0,0,0
2022-03-16 04:45:00,herd_cattle_A,-32.779999,26.83987,0.98,13.21,normal,0,0,0,0
2022-03-16 05:00:00,herd_cattle_A,-32.779999,26.839859,1.0,12.63,normal,0,0,0,0
2022-03-16 05:15:00,herd_cattle_A,-32.779996,26.839901,1.082,12.5,normal,0,0,0,0
2022-03-16 05:30:00,herd_cattle_A,-32.780005,26.839889,1.066,13.13,normal,0,0,0,0
2022-03-16 05:45:00,herd_cattle_A,-32.780023,26.839903,0.994,13.44,normal,0,0,0,0
2022-03-16 06:00:00,herd_cattle_A,-32.779654,26.840152,1.462,12.66,normal,0,0,0,0
2022-03-16 06:15:00,herd_cattle_A,-32.779894,26.840242,1.472,13.58,normal,0,0,0,0
2022-03-16 06:30:00,herd_cattle_A,-32.779466,26.84011,1.474,12.96,normal,0,0,0,0
2022-03-16 06:45:00,herd_cattle_A,-32.779615,26.84005,1.411,13.45,normal,0,0,0,0
2022-03-16 07:00:00,herd_cattle_A,-32.779449,26.840154,1.573,14.52,normal,0,0,0,0
2022-03-16 07:15:00,herd_cattle_A,-32.779386,26.84031,1.74,15.23,normal,0,0,0,0
2022-03-16 07:30:00,herd_cattle_A,-32.779092,26.840653,2.188,14.88,normal,0,0,0,0
2022-03-16 07:45:00,herd_cattle_A,-32.778484,26.840739,1.846,17.87,normal,0,0,0,0
2022-03-16 08:00:00,herd_cattle_A,-32.778297,26.840482,1.553,16.69,normal,0,0,0,0
2022-03-16 08:15:00,herd_cattle_A,-32.778547,26.839798,1.117,18.03,normal,0,0,0,0
2022-03-16 08:30:00,herd_cattle_A,-32.778062,26.839994,2.128,18.8,normal,0,0,0,0
2022-03-16 08:45:00,herd_cattle_A,-32.778504,26.840239,1.343,19.88,normal,0,0,0,0
2022-03-16 09:00:00,herd_cattle_A,-32.778314,26.839967,1.461,19.94,normal,0,0,0,0
2022-03-16 09:15:00,herd_cattle_A,-32.778168,26.839833,1.573,13.9,normal,0,0,0,0
2022-03-16 09:30:00,herd_cattle_A,-32.778346,26.839394,1.504,19.2,normal,0,0,0,0
2022-03-16 09:45:00,herd_cattle_A,-32.778153,26.839445,1.56,19.66,normal,0,0,0,0
2022-03-16 10:00:00,herd_cattle_A,-32.778059,26.839558,1.029,19.05,normal,0,0,0,0
2022-03-16 10:15:00,herd_cattle_A,-32.777957,26.839496,1.08,21.37,normal,0,0,0,0
2022-03-16 10:30:00,herd_cattle_A,-32.777433,26.839497,0.858,17.8,normal,0,0,0,0
2022-03-16 10:45:00,herd_cattle_A,-32.777233,26.839801,1.212,21.92,normal,0,0,0,0
2022-03-16 11:00:00,herd_cattle_A,-32.777192,26.839589,1.352,20.45,normal,0,0,0,0
2022-03-16 11:15:00,herd_cattle_A,-32.777904,26.838962,1.487,20.67,normal,0,0,0,0
2022-03-16 11:30:00,herd_cattle_A,-32.777626,26.839128,1.108,21.57,normal,0,0,0,0
2022-03-16 11:45:00,herd_cattle_A,-32.778021,26.838873,1.165,20.66,normal,0,0,0,0
2022-03-16 12:00:00,herd_cattle_A,-32.777618,26.839134,1.269,24.86,normal,0,0,0,0
2022-03-16 12:15:00,herd_cattle_A,-32.777253,26.83946,1.287,22.17,normal,0,0,0,0
2022-03-16 12:30:00,herd_cattle_A,-32.777531,26.839126,1.195,18.49,normal,0,0,0,0
2022-03-16 12:45:00,herd_cattle_A,-32.777406,26.839035,0.881,22.35,normal,0,0,0,0
2022-03-16 13:00:00,herd_cattle_A,-32.77747,26.838755,1.281,21.65,normal,0,0,0,0
2022-03-16 13:15:00,herd_cattle_A,-32.777664,26.839028,1.457,22.11,normal,0,0,0,0
2022-03-16 13:30:00,herd_cattle_A,-32.778336,26.838659,1.1,20.63,normal,0,0,0,0
2022-03-16 13:45:00,herd_cattle_A,-32.77824,26.837838,1.14,22.01,normal,0,0,0,0
2022-03-16 14:00:00,herd_cattle_A,-32.778419,26.837402,1.236,22.24,normal,0,0,0,0
2022-03-16 14:15:00,herd_cattle_A,-32.77854,26.837536,1.509,24.1,normal,0,0,0,0
2022-03-16 14:30:00,herd_cattle_A,-32.778634,26.837016,0.974,23.22,normal,0,0,0,0
2022-03-16 14:45:00,herd_cattle_A,-32.778284,26.83718,1.187,19.64,normal,0,0,0,0
2022-03-16 15:00:00,herd_cattle_A,-32.778246,26.836999,1.155,21.05,normal,0,0,0,0
2022-03-16 15:15:00,herd_cattle_A,-32.778362,26.837507,1.018,21.26,normal,0,0,0,0
2022-03-16 15:30:00,herd_cattle_A,-32.778073,26.837348,1.313,21.35,normal,0,0,0,0
2022-03-16 15:45:00,herd_cattle_A,-32.778097,26.837837,1.273,19.38,normal,0,0,0,0
2022-03-16 16:00:00,herd_cattle_A,-32.777903,26.837785,1.838,18.68,normal,0,0,0,0
2022-03-16 16:15:00,herd_cattle_A,-32.77865,26.838471,1.376,20.53,normal,0,0,0,0
2022-03-16 16:30:00,herd_cattle_A,-32.779094,26.838431,1.24,20.88,normal,0,0,0,0
2022-03-16 16:45:00,herd_cattle_A,-32.779368,26.838575,1.436,18.2,normal,0,0,0,0
2022-03-16 17:00:00,herd_cattle_A,-32.779379,26.83888,1.943,17.4,normal,0,0,0,0
2022-03-16 17:15:00,herd_cattle_A,-32.779603,26.839023,1.455,17.93,normal,0,0,0,0
2022-03-16 17:30:00,herd_cattle_A,-32.77969,26.838879,1.744,16.66,normal,0,0,0,0
2022-03-16 17:45:00,herd_cattle_A,-32.780005,26.839095,1.692,17.95,normal,0,0,0,0
2022-03-16 18:00:00,herd_cattle_A,-32.779785,26.838923,1.625,16.91,normal,0,0,0,0
2022-03-16 18:15:00,herd_cattle_A,-32.780125,26.838825,1.548,14.95,normal,0,0,0,0
2022-03-16 18:30:00,herd_cattle_A,-32.779955,26.839023,1.683,13.06,normal,0,0,0,0
2022-03-16 18:45:00,herd_cattle_A,-32.780215,26.839121,1.585,18.46,normal,0,0,0,0
2022-03-16 19:00:00,herd_cattle_A,-32.780326,26.839176,1.563,18.01,normal,0,0,0,0
2022-03-16 19:15:00,herd_cattle_A,-32.780291,26.839281,1.161,14.19,normal,0,0,0,0
2022-03-16 19:30:00,herd_cattle_A,-32.780267,26.839352,1.446,13.75,normal,0,0,0,0
2022-03-16 19:45:00,herd_cattle_A,-32.780272,26.839367,1.406,13.51,normal,0,0,0,0
2022-03-16 20:00:00,herd_cattle_A,-32.780228,26.839407,1.058,17.04,normal,0,0,0,0
2022-03-16 20:15:00,herd_cattle_A,-32.78028,26.839476,0.923,13.09,normal,0,0,0,0
2022-03-16 20:30:00,herd_cattle_A,-32.780341,26.839534,1.049,15.3,normal,0,0,0,0
2022-03-16 20:45:00,herd_cattle_A,-32.780326,26.839652,1.012,15.33,warning,1,1,0,0
2022-03-16 21:00:00,herd_cattle_A,-32.78025,26.839674,1.005,15.06,normal,0,0,0,0
2022-03-16 21:15:00,herd_cattle_A,-32.780219,26.839749,0.981,10.87,normal,0,0,0,0
2022-03-16 21:30:00,herd_cattle_A,-32.780256,26.839747,1.005,15.27,normal,0,0,0,0
2022-03-16 21:45:00,herd_cattle_A,-32.780139,26.839656,0.991,18.95,normal,0,0,0,0
2022-03-16 22:00:00,herd_cattle_A,-32.780146,26.839704,1.063,13.03,normal,0,0,0,0
2022-03-16 22:15:00,herd_cattle_A,-32.780102,26.839708,0.977,15.77,normal,0,0,0,0
2022-03-16 22:30:00,herd_cattle_A,-32.780036,26.839728,0.956,14.56,normal,0,0,0,0
2022-03-16 22:45:00,herd_cattle_A,-32.780034,26.83976,1.01,14.52,normal,0,0,0,0
2022-03-16 23:00:00,herd_cattle_A,-32.779999,26.839796,1.017,12.25,normal,0,0,0,0
2022-03-16 23:15:00,herd_cattle_A,-32.78003,26.839844,1.041,13.42,normal,0,0,0,0
2022-03-16 23:30:00,herd_cattle_A,-32.780049,26.839872,1.019,11.95,normal,0,0,0,0
2022-03-16 23:45:00,herd_cattle_A,-32.780091,26.839956,0.965,12.65,normal,0,0,0,0
2022-03-17 00:00:00,herd_cattle_A,-32.780145,26.839989,0.958,14.93,normal,0,0,0,0
2022-03-17 00:15:00,herd_cattle_A,-32.780086,26.839961,0.896,14.61,normal,0,0,0,0
2022-03-17 00:30:00,herd_cattle_A,-32.780092,26.839967,1.067,11.25,normal,0,0,0,0
2022-03-17 00:45:00,herd_cattle_A,-32.780108,26.839934,1.019,9.96,normal,0,0,0,0
2022-03-17 01:00:00,herd_cattle_A,-32.780069,26.839899,1.042,9.49,normal,0,0,0,0
2022-03-17 01:15:00,herd_cattle_A,-32.780037,26.839884,1.009,15.13,normal,0,0,0,0
2022-03-17 01:30:00,herd_cattle_A,-32.780018,26.839951,0.978,13.74,normal,0,0,0,0
2022-03-17 01:45:00,herd_cattle_A,-32.780051,26.84002,0.993,12.0,normal,0,0,0,0
2022-03-17 02:00:00,herd_cattle_A,-32.780034,26.83995,0.974,13.47,normal,0,0,0,0
2022-03-17 02:15:00,herd_cattle_A,-32.780093,26.840001,0.982,14.47,normal,0,0,0,0
2022-03-17 02:30:00,herd_cattle_A,-32.780125,26.840001,0.948,14.0,normal,0,0,0,0
2022-03-17 02:45:00,herd_cattle_A,-32.780181,26.83997,0.932,13.59,normal,0,0,0,0
2022-03-17 03:00:00,herd_cattle_A,-32.78019,26.839935,1.081,13.12,normal,0,0,0,0
2022-03-17 03:15:00,herd_cattle_A,-32.780148,26.839845,0.956,13.34,normal,0,0,0,0
2022-03-17 03:30:00,herd_cattle_A,-32.780182,26.83981,1.032,11.71,normal,0,0,0,0
2022-03-17 03:45:00,herd_cattle_A,-32.780206,26.839889,0.938,12.87,normal,0,0,0,0
2022-03-17 04:00:00,herd_cattle_A,-32.780211,26.839808,1.033,12.47,normal,0,0,0,0
2022-03-17 04:15:00,herd_cattle_A,-32.780195,26.839869,1.103,11.13,normal,0,0,0,0
2022-03-17 04:30:00,herd_cattle_A,-32.780207,26.839904,0.962,11.36,normal,0,0,0,0
2022-03-17 04:45:00,herd_cattle_A,-32.780202,26.839861,0.931,13.18,normal,0,0,0,0
2022-03-17 05:00:00,herd_cattle_A,-32.780096,26.83991,1.039,11.05,normal,0,0,0,0
2022-03-17 05:15:00,herd_cattle_A,-32.78011,26.839913,1.045,11.93,normal,0,0,0,0
2022-03-17 05:30:00,herd_cattle_A,-32.780131,26.839878,0.939,16.81,normal,0,0,0,0
2022-03-17 05:45:00,herd_cattle_A,-32.780221,26.839802,0.931,10.47,normal,0,0,0,0
2022-03-17 06:00:00,herd_cattle_A,-32.77976,26.84026,1.274,10.33,normal,0,0,0,0
2022-03-17 06:15:00,herd_cattle_A,-32.780453,26.839938,1.326,13.72,normal,0,0,0,0
2022-03-17 06:30:00,herd_cattle_A,-32.780663,26.839507,1.9,12.97,normal,0,0,0,0
2022-03-17 06:45:00,herd_cattle_A,-32.780358,26.839646,1.655,18.21,normal,0,0,0,0
2022-03-17 07:00:00,herd_cattle_A,-32.780542,26.839693,1.444,17.09,normal,0,0,0,0
2022-03-17 07:15:00,herd_cattle_A,-32.780508,26.839319,1.658,16.22,normal,0,0,0,0
2022-03-17 07:30:00,herd_cattle_A,-32.780455,26.839507,1.693,16.36,normal,0,0,0,0
2022-03-17 07:45:00,herd_cattle_A,-32.780696,26.839063,1.286,19.55,normal,0,0,0,0
2022-03-17 08:00:00,herd_cattle_A,-32.78099,26.839143,1.914,19.14,normal,0,0,0,0
2022-03-17 08:15:00,herd_cattle_A,-32.781045,26.83888,1.609,19.64,normal,0,0,0,0
2022-03-17 08:30:00,herd_cattle_A,-32.78097,26.838701,1.546,22.4,normal,0,0,0,0
2022-03-17 08:45:00,herd_cattle_A,-32.78049,26.839201,1.418,23.01,normal,0,0,0,0
2022-03-17 09:00:00,herd_cattle_A,-32.780811,26.839478,1.106,18.6,normal,0,0,0,0
2022-03-17 09:15:00,herd_cattle_A,-32.781223,26.839909,1.639,21.73,normal,0,0,0,0
2022-03-17 09:30:00,herd_cattle_A,-32.781051,26.839851,1.7,22.19,normal,0,0,0,0
2022-03-17 09:45:00,herd_cattle_A,-32.781206,26.839755,1.247,24.37,normal,0,0,0,0
2022-03-17 10:00:00,herd_cattle_A,-32.780998,26.840003,1.148,21.33,normal,0,0,0,0
2022-03-17 10:15:00,herd_cattle_A,-32.780635,26.839758,1.154,23.15,normal,0,0,0,0
2022-03-17 10:30:00,herd_cattle_A,-32.780471,26.839303,0.989,22.5,normal,0,0,0,0
2022-03-17 10:45:00,herd_cattle_A,-32.780571,26.839369,1.119,23.41,normal,0,0,0,0
2022-03-17 11:00:00,herd_cattle_A,-32.780578,26.839344,1.198,,normal,0,0,0,0
2022-03-17 11:15:00,herd_cattle_A,-32.7809,26.838973,1.29,24.95,normal,0,0,0,0
2022-03-17 11:30:00,herd_cattle_A,-32.781137,26.838954,1.301,26.99,normal,0,0,0,0
2022-03-17 11:45:00,herd_cattle_A,-32.781607,26.838768,1.134,25.37,normal,0,0,0,0
2022-03-17 12:00:00,herd_cattle_A,-32.781648,26.838332,1.446,23.79,normal,0,0,0,0
2022-03-17 12:15:00,herd_cattle_A,-32.781724,26.838847,1.215,25.26,normal,0,0,0,0
2022-03-17 12:30:00,herd_cattle_A,-32.78143,26.839589,1.001,26.66,normal,0,0,0,0
2022-03-17 12:45:00,herd_cattle_A,-32.781234,26.839498,1.195,25.06,normal,0,0,0,0
2022-03-17 13:00:00,herd_cattle_A,-32.781217,26.839126,1.313,25.53,normal,0,0,0,0
2022-03-17 13:15:00,herd_cattle_A,-32.7811,26.839068,1.151,27.43,normal,0,0,0,0
2022-03-17 13:30:00,herd_cattle_A,-32.780945,26.838603,1.156,23.45,normal,0,0,0,0
2022-03-17 13:45:00,herd_cattle_A,-32.780984,26.838754,1.32,23.27,normal,0,0,0,0
2022-03-17 14:00:00,herd_cattle_A,-32.781039,26.838893,1.271,26.56,normal,0,0,0,0
2022-03-17 14:15:00,herd_cattle_A,-32.781139,26.83921,0.984,23.61,normal,0,0,0,0
2022-03-17 14:30:00,herd_cattle_A,-32.781425,26.838903,1.366,26.18,normal,0,0,0,0
2022-03-17 14:45:00,herd_cattle_A,-32.781325,26.839316,1.103,21.97,normal,0,0,0,0
2022-03-17 15:00:00,herd_cattle_A,-32.781926,26.83959,1.365,25.26,normal,0,0,0,0
2022-03-17 15:15:00,herd_cattle_A,-32.78185,26.839339,1.374,26.38,normal,0,0,0,0
2022-03-17 15:30:00,herd_cattle_A,-32.781906,26.839938,1.056,22.52,normal,0,0,0,0
