timestamp,site_id,soil_moisture_vwc,soil_ph,soil_ec_uS_cm,air_temperature_c,relative_humidity_pct,pressure_hPa,light_lux,status,alert_triggered,stress_moisture,stress_ph,stress_salinity,stress_critical,wx_rain_mm_hr
2023-01-23 10:00:00,site_riverside,0.44,5.95,246.8,31.35,44.0,950.8,112560.0,normal,0,0,0,0,0,0.7
2023-01-23 10:15:00,site_riverside,0.449,5.9,203.4,31.91,41.3,950.9,115861.0,normal,0,0,0,0,0,0.63
2023-01-23 10:30:00,site_riverside,0.432,5.97,245.7,32.8,36.9,949.9,118236.0,normal,0,0,0,0,0,0.56
2023-01-23 10:45:00,site_riverside,0.443,5.98,293.6,33.3,41.3,950.0,121513.0,normal,0,0,0,0,0,0.49
2023-01-23 11:00:00,site_riverside,0.432,5.88,179.8,32.93,35.4,950.5,123955.0,normal,0,0,0,0,0,0.42
2023-01-23 11:15:00,site_riverside,0.433,5.8,224.3,32.93,38.0,950.6,124858.0,normal,0,0,0,0,0,0.37
2023-01-23 11:30:00,site_riverside,0.44,5.96,262.1,33.69,38.0,949.9,125930.0,normal,0,0,0,0,0,0.32
2023-01-23 11:45:00,site_riverside,0.439,5.91,261.0,34.01,37.5,949.0,127458.0,normal,0,0,0,0,0,0.27
2023-01-23 12:00:00,site_riverside,0.453,5.91,229.7,34.35,36.1,949.9,128067.0,warning,1,1,0,0,0,0.22
2023-01-23 12:15:00,site_riverside,0.443,5.95,289.3,34.72,36.1,949.1,126152.0,normal,0,0,0,0,0,0.222
2023-01-23 12:30:00,site_riverside,0.421,5.93,262.2,34.44,35.1,948.8,124932.0,normal,0,0,0,0,0,0.225
2023-01-23 12:45:00,site_riverside,0.444,5.98,324.4,34.09,34.3,948.7,124386.0,normal,0,0,0,0,0,0.228
2023-01-23 13:00:00,site_riverside,0.437,5.92,218.1,35.36,33.4,947.9,123600.0,normal,0,0,0,0,0,0.23
2023-01-23 13:15:00,site_riverside,0.471,5.95,195.2,35.16,34.2,948.0,120107.0,warning,1,1,0,0,0,0.248
2023-01-23 13:30:00,site_riverside,0.425,6.01,175.7,34.7,34.0,948.0,117142.0,normal,0,0,0,0,0,0.265
2023-01-23 13:45:00,site_riverside,0.45,5.92,221.2,35.3,34.4,947.6,113122.0,normal,0,0,0,0,0,0.282
2023-01-23 14:00:00,site_riverside,0.434,5.9,208.2,35.34,32.3,948.8,109746.0,normal,0,0,0,0,0,0.3
2023-01-23 14:15:00,site_riverside,0.445,5.91,223.6,35.91,38.8,947.8,104627.0,normal,0,0,0,0,0,0.298
2023-01-23 14:30:00,site_riverside,0.463,5.98,150.9,34.69,37.4,948.3,99360.0,warning,1,1,0,0,0,0.295
2023-01-23 14:45:00,site_riverside,0.433,5.92,198.1,35.03,38.0,947.4,94479.0,normal,0,0,0,0,0,0.292
2023-01-23 15:00:00,site_riverside,0.427,6.02,272.5,35.08,33.3,948.4,88828.0,normal,0,0,0,0,0,0.29
2023-01-23 15:15:00,site_riverside,0.447,5.97,229.0,33.93,31.8,946.8,81973.0,normal,0,0,0,0,0,0.277
2023-01-23 15:30:00,site_riverside,0.412,5.95,307.3,33.88,38.8,947.4,75554.0,normal,0,0,0,0,0,0.265
2023-01-23 15:45:00,site_riverside,0.445,5.92,259.8,34.33,39.1,946.6,69067.0,normal,0,0,0,0,0,0.252
2023-01-23 16:00:00,site_riverside,0.428,5.93,237.6,33.18,43.6,947.8,62074.0,normal,0,0,0,0,0,0.24
2023-01-23 16:15:00,site_riverside,0.445,6.0,196.7,33.22,41.0,947.9,55528.0,normal,0,0,0,0,0,0.238
2023-01-23 16:30:00,site_riverside,0.427,5.98,254.6,31.96,46.1,947.4,48747.0,normal,0,0,0,0,0,0.235
2023-01-23 16:45:00,site_riverside,0.451,5.79,231.1,32.41,47.2,947.1,41268.0,warning,1,1,0,0,0,0.232
2023-01-23 17:00:00,site_riverside,0.435,5.86,150.0,32.53,52.0,946.4,34647.0,normal,0,0,0,0,0,0.23
2023-01-23 17:15:00,site_riverside,0.456,5.88,246.2,31.2,54.6,947.2,28994.0,warning,1,1,0,0,0,0.272
2023-01-23 17:30:00,site_riverside,0.42,5.94,209.1,30.63,57.1,946.7,24308.0,normal,0,0,0,0,0,0.315
2023-01-23 17:45:00,site_riverside,0.444,5.85,190.9,30.2,58.7,947.3,18352.0,normal,0,0,0,0,0,0.358
2023-01-23 18:00:00,site_riverside,0.473,5.91,248.3,29.1,58.3,947.4,12344.0,warning,1,1,0,0,0,0.4
2023-01-23 18:15:00,site_riverside,0.417,5.9,221.8,28.9,65.0,947.1,9136.0,normal,0,0,0,0,0,0.413
2023-01-23 18:30:00,site_riverside,0.435,5.93,262.6,28.68,67.0,946.4,6206.0,normal,0,0,0,0,0,0.425
2023-01-23 18:45:00,site_riverside,0.44,5.92,219.5,27.53,66.5,947.0,3056.0,normal,0,0,0,0,0,0.438
2023-01-23 19:00:00,site_riverside,0.452,5.95,154.5,27.01,70.1,947.3,0.0,warning,1,1,0,0,0,0.45
2023-01-23 19:15:00,site_riverside,0.471,5.98,258.9,26.55,66.9,947.3,0.0,warning,1,1,0,0,0,0.428
2023-01-23 19:30:00,site_riverside,0.436,5.9,249.4,27.71,72.4,946.8,319.0,normal,0,0,0,0,0,0.405
2023-01-23 19:45:00,site_riverside,0.448,5.86,241.3,27.45,72.5,945.6,0.0,normal,0,0,0,0,0,0.382
2023-01-23 20:00:00,site_riverside,0.426,5.97,266.2,25.96,72.1,946.5,258.0,normal,0,0,0,0,0,0.36
2023-01-23 20:15:00,site_riverside,0.441,5.92,171.6,26.42,72.5,947.0,0.0,normal,0,0,0,0,0,0.31
2023-01-23 20:30:00,site_riverside,0.456,5.87,224.1,25.29,68.9,946.9,0.0,warning,1,1,0,0,0,0.26
2023-01-23 20:45:00,site_riverside,0.446,5.96,237.4,26.04,73.4,947.0,0.0,normal,0,0,0,0,0,0.21
2023-01-23 21:00:00,site_riverside,0.429,5.89,233.4,26.44,67.9,945.8,0.0,normal,0,0,0,0,0,0.16
2023-01-23 21:15:00,site_riverside,0.427,5.93,250.7,26.19,71.5,946.4,0.0,normal,0,0,0,0,0,0.152
2023-01-23 21:30:00,site_riverside,0.443,5.89,221.6,26.51,67.1,946.2,331.0,normal,0,0,0,0,0,0.145
2023-01-23 21:45:00,site_riverside,0.455,6.0,258.1,26.11,65.0,947.0,173.0,warning,1,1,0,0,0,0.138
2023-01-23 22:00:00,site_riverside,0.434,5.9,169.8,26.46,68.7,946.2,0.0,normal,0,0,0,0,0,0.13
2023-01-23 22:15:00,site_riverside,0.441,5.9,259.1,25.86,61.6,946.3,83.0,normal,0,0,0,0,0,0.108
2023-01-23 22:30:00,site_riverside,0.429,5.9,238.2,25.34,60.7,946.6,95.0,normal,0,0,0,0,0,0.085
2023-01-23 22:45:00,site_riverside,0.422,5.89,297.3,26.25,62.9,947.3,122.0,normal,0,0,0,0,0,0.063
2023-01-23 23:00:00,site_riverside,0.417,5.97,226.6,25.83,61.4,947.1,88.0,normal,0,0,0,0,0,0.04
2023-01-23 23:15:00,site_riverside,0.449,5.96,277.1,25.58,58.1,945.6,0.0,normal,0,0,0,0,0,0.035
2023-01-23 23:30:00,site_riverside,0.441,5.86,253.3,25.74,55.2,946.7,52.0,normal,0,0,0,0,0,0.03
2023-01-23 23:45:00,site_riverside,0.461,5.97,331.9,25.59,57.1,945.5,40.0,warning,1,1,0,0,0,0.025
2023-01-24 00:00:00,site_riverside,0.463,5.95,246.0,25.35,54.5,946.2,389.0,warning,1,1,0,0,0,0.02
2023-01-24 00:15:00,site_riverside,0.436,5.98,278.2,25.53,52.3,946.1,0.0,normal,0,0,0,0,0,0.022
2023-01-24 00:30:00,site_riverside,0.441,6.0,269.5,25.04,56.8,946.3,0.0,normal,0,0,0,0,0,0.025
2023-01-24 00:45:00,site_riverside,0.434,5.87,295.3,24.8,51.0,945.9,161.0,normal,0,0,0,0,0,0.028
2023-01-24 01:00:00,site_riverside,0.416,5.88,243.9,24.3,54.8,946.0,93.0,normal,0,0,0,0,0,0.03
2023-01-24 01:15:00,site_riverside,0.445,5.99,216.5,24.83,56.7,947.2,88.0,normal,0,0,0,0,0,0.035
2023-01-24 01:30:00,site_riverside,0.437,5.92,207.6,24.18,59.6,946.3,0.0,normal,0,0,0,0,0,0.04
2023-01-24 01:45:00,site_riverside,0.445,5.9,183.6,24.46,57.0,946.9,27.0,normal,0,0,0,0,0,0.045
2023-01-24 02:00:00,site_riverside,0.427,5.86,285.9,24.36,61.3,946.9,0.0,normal,0,0,0,0,0,0.05
2023-01-24 02:15:00,site_riverside,0.434,5.9,182.8,24.24,61.6,946.5,188.0,normal,0,0,0,0,0,0.042
2023-01-24 02:30:00,site_riverside,0.436,5.88,221.0,24.62,65.3,946.2,75.0,normal,0,0,0,0,0,0.035
2023-01-24 02:45:00,site_riverside,0.425,5.89,207.2,24.12,65.1,947.3,0.0,normal,0,0,0,0,0,0.028
2023-01-24 03:00:00,site_riverside,0.425,6.0,211.2,23.75,,946.3,146.0,normal,0,0,0,0,0,0.02
2023-01-24 03:15:00,site_riverside,0.432,5.92,347.3,22.64,70.2,948.0,0.0,normal,0,0,0,0,0,0.018
2023-01-24 03:30:00,site_riverside,0.419,5.94,163.4,22.91,67.6,947.4,0.0,normal,0,0,0,0,0,0.015
2023-01-24 03:45:00,site_riverside,0.441,5.96,253.7,22.82,69.7,948.8,285.0,normal,0,0,0,0,0,0.012
2023-01-24 04:00:00,site_riverside,0.438,5.98,233.0,22.67,71.6,948.0,228.0,normal,0,0,0,0,0,0.01
2023-01-24 04:15:00,site_riverside,0.434,5.82,224.3,23.43,71.0,948.2,97.0,normal,0,0,0,0,0,0.11
2023-01-24 04:30:00,site_riverside,0.457,5.96,249.1,22.41,68.8,947.9,0.0,warning,1,1,0,0,0,0.21
2023-01-24 04:45:00,site_riverside,0.445,5.91,192.6,21.54,72.9,947.8,191.0,normal,0,0,0,0,0,0.31
2023-01-24 05:00:00,site_riverside,0.45,6.01,294.3,22.62,65.8,948.7,359.0,warning,1,1,0,0,0,0.41
2023-01-24 05:15:00,site_riverside,0.439,5.91,270.7,22.73,70.7,947.9,3194.0,normal,0,0,0,0,0,0.837
2023-01-24 05:30:00,site_riverside,0.421,5.99,229.7,22.87,70.7,949.5,4985.0,normal,0,0,0,0,0,1.265
2023-01-24 05:45:00,site_riverside,0.456,5.88,232.0,23.53,66.3,949.2,7393.0,warning,1,1,0,0,0,1.692
2023-01-24 06:00:00,site_riverside,0.452,5.94,256.9,23.63,70.1,949.1,9729.0,warning,1,1,0,0,0,2.12
2023-01-24 06:15:00,site_riverside,0.439,5.89,208.1,24.17,60.6,950.0,11944.0,normal,0,0,0,0,0,2.383
2023-01-24 06:30:00,site_riverside,0.435,6.01,215.0,24.6,57.5,948.7,15900.0,normal,0,0,0,0,0,2.645
2023-01-24 06:45:00,site_riverside,0.456,5.82,219.7,25.21,60.4,949.5,18656.0,warning,1,1,0,0,0,2.908
2023-01-24 07:00:00,site_riverside,0.449,5.97,243.0,25.2,61.4,949.9,21210.0,normal,0,0,0,0,0,3.17
2023-01-24 07:15:00,site_riverside,0.449,6.01,223.2,26.22,55.5,950.1,21427.0,normal,0,0,0,0,0,2.822
2023-01-24 07:30:00,site_riverside,0.473,5.91,,27.04,53.7,949.3,22429.0,warning,1,1,0,0,0,2.475
2023-01-24 07:45:00,site_riverside,0.463,5.87,265.8,27.75,53.4,949.8,23051.0,warning,1,1,0,0,0,2.128
2023-01-24 08:00:00,site_riverside,0.424,5.92,315.3,29.23,51.6,949.6,23454.0,normal,0,0,0,0,0,1.78
2023-01-24 08:15:00,site_riverside,0.423,5.84,259.5,28.87,46.4,951.0,27249.0,normal,0,0,0,0,0,1.585
2023-01-24 08:30:00,site_riverside,0.454,5.95,238.1,29.31,43.2,950.2,29351.0,warning,1,1,0,0,0,1.39
2023-01-24 08:45:00,site_riverside,0.438,5.97,270.8,29.58,41.2,949.7,32537.0,normal,0,0,0,0,0,1.195
2023-01-24 09:00:00,site_riverside,0.423,5.92,256.3,31.14,39.6,950.6,35957.0,normal,0,0,0,0,0,1.0
2023-01-24 09:15:00,site_riverside,0.443,6.0,212.3,31.41,41.1,949.6,41017.0,normal,0,0,0,0,0,0.968
2023-01-24 09:30:00,site_riverside,0.431,5.98,268.5,32.28,42.0,949.7,46694.0,normal,0,0,0,0,0,0.935
2023-01-24 09:45:00,site_riverside,0.474,5.95,145.0,32.58,38.2,949.6,51493.0,warning,1,1,0,0,0,0.902
2023-01-24 10:00:00,site_riverside,0.427,6.01,323.7,33.33,36.1,950.6,56914.0,normal,0,0,0,0,0,0.87
2023-01-24 10:15:00,site_riverside,0.424,5.98,299.8,33.05,33.5,949.5,58645.0,normal,0,0,0,0,0,0.732
2023-01-24 10:30:00,site_riverside,0.438,5.93,273.0,33.81,36.1,950.4,60741.0,normal,0,0,0,0,0,0.595
2023-01-24 10:45:00,site_riverside,0.446,5.99,,34.1,33.6,949.4,62948.0,normal,0,0,0,0,0,0.457
2023-01-24 11:00:00,site_riverside,0.422,5.89,,34.94,32.5,949.1,65111.0,normal,0,0,0,0,0,0.32
2023-01-24 11:15:00,site_riverside,0.428,5.9,,33.68,36.5,949.0,68329.0,normal,0,0,0,0,0,0.44
2023-01-24 11:30:00,site_riverside,0.454,5.89,,33.6,35.5,949.5,71886.0,warning,1,1,0,0,0,0.56
2023-01-24 11:45:00,site_riverside,0.447,5.94,,33.48,37.6,949.3,75126.0,normal,0,0,0,0,0,0.68
2023-01-24 12:00:00,site_riverside,0.414,5.89,,32.54,39.1,949.4,78702.0,normal,0,0,0,0,0,0.8
2023-01-24 12:15:00,site_riverside,0.434,6.02,,32.73,39.5,949.7,77150.0,normal,0,0,0,0,0,1.42
2023-01-24 12:30:00,site_riverside,0.419,6.01,244.8,32.08,38.4,950.7,76909.0,normal,0,0,0,0,0,2.04
2023-01-24 12:45:00,site_riverside,0.43,5.91,285.3,31.21,42.7,950.5,75044.0,normal,0,0,0,0,0,2.66
2023-01-24 13:00:00,site_riverside,0.441,5.93,252.1,29.46,43.3,950.4,74543.0,normal,0,0,0,0,0,3.28
2023-01-24 13:15:00,site_riverside,0.445,5.93,207.8,30.09,42.4,950.6,62873.0,normal,0,0,0,0,0,4.458
2023-01-24 13:30:00,site_riverside,0.448,5.87,229.4,28.67,46.9,950.3,50814.0,normal,0,0,0,0,0,5.635
2023-01-24 13:45:00,site_riverside,0.465,5.93,267.8,27.62,53.4,951.8,39372.0,warning,1,1,0,0,0,6.812
2023-01-24 14:00:00,site_riverside,0.426,5.94,201.7,26.53,52.4,952.3,27919.0,normal,0,0,0,0,0,7.99
2023-01-24 14:15:00,site_riverside,0.448,5.96,241.8,26.1,52.8,952.8,26180.0,normal,0,0,0,0,0,10.34
2023-01-24 14:30:00,site_riverside,0.444,5.83,193.9,25.75,59.9,953.3,24188.0,normal,0,0,0,0,0,12.69
2023-01-24 14:45:00,site_riverside,0.467,5.92,270.6,24.4,57.6,954.4,22726.0,warning,1,1,0,0,0,15.04
2023-01-24 15:00:00,site_riverside,0.455,5.98,188.3,24.2,61.3,954.0,20588.0,warning,1,1,0,0,0,17.39
2023-01-24 15:15:00,site_riverside,0.478,5.92,212.3,22.85,57.6,954.2,22330.0,warning,1,1,0,0,0,20.688
2023-01-24 15:30:00,site_riverside,0.45,5.85,336.4,22.17,59.5,955.8,23531.0,normal,0,0,0,0,0,23.985
2023-01-24 15:45:00,site_riverside,0.435,5.92,238.0,22.44,59.8,954.8,24400.0,normal,0,0,0,0,0,27.282
2023-01-24 16:00:00,site_riverside,0.452,5.93,164.7,21.48,65.2,956.8,25801.0,warning,1,1,0,0,0,30.58
2023-01-24 16:15:00,site_riverside,0.453,6.01,284.4,20.39,67.3,956.3,23210.0,warning,1,1,0,0,0,30.932
2023-01-24 16:30:00,site_riverside,0.424,5.9,259.6,19.77,67.5,956.0,20728.0,normal,0,0,0,0,0,31.285
2023-01-24 16:45:00,site_riverside,0.426,5.88,213.3,19.83,72.6,957.1,18627.0,normal,0,0,0,0,0,31.638
2023-01-24 17:00:00,site_riverside,0.421,6.03,172.5,20.24,74.9,957.0,15161.0,normal,0,0,0,0,0,31.99
2023-01-24 17:15:00,site_riverside,0.449,5.98,206.4,18.92,78.0,956.8,12949.0,normal,0,0,0,0,0,28.67
2023-01-24 17:30:00,site_riverside,0.457,5.9,188.0,19.09,77.9,958.3,10855.0,warning,1,1,0,0,0,25.35
2023-01-24 17:45:00,site_riverside,0.445,6.01,208.7,19.05,78.0,958.5,8437.0,normal,0,0,0,0,0,22.03
2023-01-24 18:00:00,site_riverside,0.414,5.94,259.1,18.66,79.3,957.9,5928.0,normal,0,0,0,0,0,18.71
2023-01-24 18:15:00,site_riverside,0.436,5.96,265.4,18.67,85.9,958.0,4397.0,normal,0,0,0,0,0,17.295
2023-01-24 18:30:00,site_riverside,0.425,5.93,222.0,18.08,84.5,957.7,3246.0,normal,0,0,0,0,0,15.88
2023-01-24 18:45:00,site_riverside,0.446,5.87,275.9,17.28,83.8,958.5,1104.0,normal,0,0,0,0,0,14.465
2023-01-24 19:00:00,site_riverside,0.436,5.96,254.6,17.44,84.8,959.5,0.0,normal,0,0,0,0,0,13.05
2023-01-24 19:15:00,site_riverside,0.459,5.93,244.1,17.06,89.2,959.5,0.0,warning,1,1,0,0,0,12.132
2023-01-24 19:30:00,site_riverside,0.418,5.88,309.8,17.53,88.2,959.8,0.0,normal,0,0,0,0,0,11.215
2023-01-24 19:45:00,site_riverside,0.465,5.85,312.9,17.66,89.7,960.3,0.0,warning,1,1,0,0,0,10.298
2023-01-24 20:00:00,site_riverside,0.436,5.95,246.7,17.33,86.7,959.7,125.0,normal,0,0,0,0,0,
2023-01-24 20:15:00,site_riverside,0.452,5.98,209.3,17.36,87.8,959.7,381.0,warning,1,1,0,0,0,9.038
2023-01-24 20:30:00,site_riverside,0.463,6.02,279.9,16.82,88.9,959.5,588.0,warning,1,1,0,0,0,8.695
2023-01-24 20:45:00,site_riverside,0.423,5.94,253.6,15.88,88.7,960.2,0.0,normal,0,0,0,0,0,8.352
2023-01-24 21:00:00,site_riverside,0.486,5.91,230.0,16.95,89.7,960.9,204.0,warning,1,1,0,0,0,8.01
2023-01-24 21:15:00,site_riverside,0.429,5.91,207.3,16.92,91.4,961.2,294.0,normal,0,0,0,0,0,7.608
2023-01-24 21:30:00,site_riverside,0.455,5.87,225.0,16.25,90.2,960.8,0.0,warning,1,1,0,0,0,7.205
2023-01-24 21:45:00,site_riverside,0.435,5.92,316.7,16.17,91.3,960.8,61.0,normal,0,0,0,0,0,6.802
2023-01-24 22:00:00,site_riverside,0.434,5.91,310.7,16.02,89.0,960.9,81.0,normal,0,0,0,0,0,6.4
2023-01-24 22:15:00,site_riverside,0.452,5.8,255.0,15.51,89.2,960.9,0.0,warning,1,1,0,0,0,5.743
2023-01-24 22:30:00,site_riverside,0.429,5.91,233.3,16.31,89.7,961.3,170.0,normal,0,0,0,0,0,5.085
2023-01-24 22:45:00,site_riverside,0.439,5.9,259.0,16.21,89.3,961.9,0.0,normal,0,0,0,0,0,4.428
2023-01-24 23:00:00,site_riverside,0.457,5.92,205.9,15.92,88.7,960.9,75.0,warning,1,1,0,0,0,3.77
2023-01-24 23:15:00,site_riverside,0.443,5.96,208.7,16.44,94.6,961.7,0.0,normal,0,0,0,0,0,3.655
2023-01-24 23:30:00,site_riverside,0.474,5.94,223.2,15.91,90.0,961.2,179.0,warning,1,1,0,0,0,3.54
2023-01-24 23:45:00,site_riverside,0.442,5.94,270.9,15.4,93.4,961.8,480.0,normal,0,0,0,0,0,3.425
2023-01-25 00:00:00,site_riverside,0.434,5.88,253.2,15.83,90.6,962.0,0.0,normal,0,0,0,0,0,3.31
2023-01-25 00:15:00,site_riverside,0.431,5.93,230.9,14.87,88.1,961.4,273.0,normal,0,0,0,0,0,2.918
2023-01-25 00:30:00,site_riverside,0.441,5.89,228.7,16.07,90.3,962.1,0.0,normal,0,0,0,0,0,2.525
2023-01-25 00:45:00,site_riverside,0.432,5.84,254.3,15.46,91.7,961.7,277.0,normal,0,0,0,0,0,2.133
2023-01-25 01:00:00,site_riverside,0.428,5.86,253.7,14.17,92.1,961.5,0.0,normal,0,0,0,0,0,1.74
2023-01-25 01:15:00,site_riverside,0.45,5.88,205.5,15.0,94.0,961.8,0.0,warning,1,1,0,0,0,1.48
2023-01-25 01:30:00,site_riverside,0.438,5.96,219.4,15.02,90.7,962.5,94.0,normal,0,0,0,0,0,1.22
2023-01-25 01:45:00,site_riverside,0.458,5.96,123.9,13.77,95.2,961.3,253.0,warning,1,1,0,0,0,0.96
2023-01-25 02:00:00,site_riverside,0.449,5.84,285.0,13.56,90.9,960.9,0.0,normal,0,0,0,0,0,0.7
2023-01-25 02:15:00,site_riverside,0.43,5.95,266.4,13.35,90.1,961.6,0.0,normal,0,0,0,0,0,0.63
2023-01-25 02:30:00,site_riverside,0.431,5.94,188.4,14.61,91.2,961.6,0.0,normal,0,0,0,0,0,0.56
2023-01-25 02:45:00,site_riverside,0.429,5.97,268.4,13.64,93.6,962.6,594.0,normal,0,0,0,0,0,0.49
2023-01-25 03:00:00,site_riverside,0.451,5.94,225.3,13.56,90.7,962.0,183.0,warning,1,1,0,0,0,0.42
2023-01-25 03:15:00,site_riverside,0.431,5.91,315.0,13.45,96.8,962.7,0.0,normal,0,0,0,0,0,0.408
2023-01-25 03:30:00,site_riverside,0.433,5.97,223.4,14.24,90.2,962.6,0.0,normal,0,0,0,0,0,0.395
2023-01-25 03:45:00,site_riverside,0.451,5.97,204.3,14.2,93.4,962.9,0.0,warning,1,1,0,0,0,0.382
2023-01-25 04:00:00,site_riverside,0.448,5.85,199.8,13.76,93.3,962.1,59.0,normal,0,0,0,0,0,0.37
2023-01-25 04:15:00,site_riverside,0.417,5.87,241.1,14.53,93.2,962.8,0.0,normal,0,0,0,0,0,0.397
2023-01-25 04:30:00,site_riverside,0.43,5.92,299.1,13.56,92.9,963.3,345.0,normal,0,0,0,0,0,0.425
2023-01-25 04:45:00,site_riverside,0.408,5.91,278.4,13.88,89.1,962.5,169.0,normal,0,0,0,0,0,0.452
2023-01-25 05:00:00,site_riverside,0.444,6.0,248.5,14.13,93.1,962.5,388.0,normal,0,0,0,0,0,0.48
2023-01-25 05:15:00,site_riverside,0.425,5.96,263.3,14.11,87.9,963.7,1980.0,normal,0,0,0,0,0,0.5
2023-01-25 05:30:00,site_riverside,0.44,5.94,189.8,14.63,89.4,963.8,3579.0,normal,0,0,0,0,0,0.52
2023-01-25 05:45:00,site_riverside,0.434,5.97,317.5,14.73,88.1,963.1,4421.0,normal,0,0,0,0,0,0.54
2023-01-25 06:00:00,site_riverside,0.478,5.9,254.4,14.05,86.7,964.0,5892.0,warning,1,1,0,0,0,0.56
2023-01-25 06:15:00,site_riverside,0.436,5.96,263.4,15.15,81.3,963.5,9841.0,normal,0,0,0,0,0,0.57
2023-01-25 06:30:00,site_riverside,0.458,5.92,255.0,15.15,79.0,963.7,12622.0,warning,1,1,0,0,0,0.58
2023-01-25 06:45:00,site_riverside,0.44,5.88,290.4,15.39,79.9,963.7,15996.0,normal,0,0,0,0,0,0.59
2023-01-25 07:00:00,site_riverside,0.442,5.96,274.7,17.05,76.8,963.5,19172.0,normal,0,0,0,0,0,0.6
2023-01-25 07:15:00,site_riverside,0.435,5.92,225.7,16.2,71.5,963.4,22492.0,normal,0,0,0,0,0,0.622
2023-01-25 07:30:00,site_riverside,0.427,5.96,250.4,17.17,70.4,964.0,25104.0,normal,0,0,0,0,0,0.645
2023-01-25 07:45:00,site_riverside,0.438,5.9,261.2,17.75,67.3,964.0,28618.0,normal,0,0,0,0,0,0.668
2023-01-25 08:00:00,site_riverside,0.466,5.84,173.4,17.95,67.8,964.6,32154.0,warning,1,1,0,0,0,0.69
2023-01-25 08:15:00,site_riverside,0.436,5.97,242.2,17.83,66.5,963.9,36809.0,normal,0,0,0,0,0,0.755
2023-01-25 08:30:00,site_riverside,0.454,5.93,238.7,18.12,62.6,964.1,40723.0,warning,1,1,0,0,0,0.82
2023-01-25 08:45:00,site_riverside,0.429,5.95,249.6,18.46,64.5,963.8,45494.0,normal,0,0,0,0,0,0.885
2023-01-25 09:00:00,site_riverside,0.413,5.88,236.1,18.18,62.7,964.2,49680.0,normal,0,0,0,0,0,0.95
2023-01-25 09:15:00,site_riverside,0.432,5.9,274.8,19.08,61.9,963.7,52077.0,normal,0,0,0,0,0,1.095
2023-01-25 09:30:00,site_riverside,0.427,5.84,244.4,20.57,61.2,963.7,54961.0,normal,0,0,0,0,0,1.24
2023-01-25 09:45:00,site_riverside,0.426,5.88,276.4,19.26,59.1,962.8,57059.0,normal,0,0,0,0,0,1.385
2023-01-25 10:00:00,site_riverside,0.416,5.91,237.5,20.4,56.1,964.1,60476.0,normal,0,0,0,0,0,1.53
2023-01-25 10:15:00,site_riverside,0.423,5.92,252.1,20.49,63.7,964.0,61164.0,normal,0,0,0,0,0,1.608
2023-01-25 10:30:00,site_riverside,0.446,5.92,275.6,21.42,57.3,963.0,61991.0,normal,0,0,0,0,0,1.685
2023-01-25 10:45:00,site_riverside,0.463,5.97,207.4,21.32,60.8,962.7,62895.0,warning,1,1,0,0,0,1.763
2023-01-25 11:00:00,site_riverside,0.412,5.9,250.9,21.07,56.7,963.2,63763.0,normal,0,0,0,0,0,1.84
2023-01-25 11:15:00,site_riverside,0.431,5.93,245.3,22.11,55.0,962.2,63207.0,normal,0,0,0,0,0,1.92
2023-01-25 11:30:00,site_riverside,0.436,5.96,271.0,21.64,56.1,963.3,63277.0,normal,0,0,0,0,0,2.0
2023-01-25 11:45:00,site_riverside,0.44,5.98,288.0,22.49,56.3,962.0,63131.0,normal,0,0,0,0,0,2.08
2023-01-25 12:00:00,site_riverside,0.432,5.85,231.7,22.71,50.6,961.7,62577.0,normal,0,0,0,0,0,2.16
2023-01-25 12:15:00,site_riverside,0.434,5.9,284.9,22.75,56.5,961.9,60769.0,normal,0,0,0,0,0,2.14
2023-01-25 12:30:00,site_riverside,0.43,5.92,339.7,22.56,54.2,962.5,60800.0,normal,0,0,0,0,0,2.12
2023-01-25 12:45:00,site_riverside,0.427,5.87,279.3,22.26,52.3,962.1,59294.0,normal,0,0,0,0,0,2.1
2023-01-25 13:00:00,site_riverside,0.435,5.92,263.5,23.37,58.5,961.3,58784.0,normal,0,0,0,0,0,2.08
2023-01-25 13:15:00,site_riverside,0.443,5.98,177.4,23.48,53.4,961.5,54992.0,normal,0,0,0,0,0,2.052
2023-01-25 13:30:00,site_riverside,0.419,5.85,293.6,23.87,58.7,960.6,51526.0,normal,0,0,0,0,0,2.025
2023-01-25 13:45:00,site_riverside,0.456,5.93,217.6,22.44,53.8,960.5,47973.0,warning,1,1,0,0,0,1.998
2023-01-25 14:00:00,site_riverside,0.462,5.9,212.4,22.43,54.2,961.1,44646.0,warning,1,1,0,0,0,1.97
2023-01-25 14:15:00,site_riverside,0.423,5.93,286.0,22.94,58.9,961.5,43341.0,normal,0,0,0,0,0,1.978
2023-01-25 14:30:00,site_riverside,0.442,5.9,214.4,22.75,60.9,961.4,42786.0,normal,0,0,0,0,0,1.985
2023-01-25 14:45:00,site_riverside,0.438,5.9,234.0,22.72,59.2,961.2,42183.0,normal,0,0,0,0,0,1.992
2023-01-25 15:00:00,site_riverside,0.44,5.89,338.9,22.41,57.9,961.3,41097.0,normal,0,0,0,0,0,2.0
2023-01-25 15:15:00,site_riverside,0.434,5.96,251.1,21.94,61.4,960.2,37892.0,normal,0,0,0,0,0,1.982
2023-01-25 15:30:00,site_riverside,0.451,5.86,221.6,21.88,59.9,960.7,34732.0,warning,1,1,0,0,0,1.965
