timestamp,site_id,ambient_temperature_c,gate_open_event,fence_breach_event,vibration_level,status,alert_triggered,alert_gate_night,alert_fence_breach
2022-03-27 06:15:00,infrastructure_gate,13.61,0,0,0.063,normal,0,0,0
2022-03-27 06:30:00,infrastructure_gate,15.09,0,0,0.034,normal,0,0,0
2022-03-27 06:45:00,infrastructure_gate,14.1,0,0,0.177,normal,0,0,0
2022-03-27 07:00:00,infrastructure_gate,15.01,0,0,0.114,normal,0,0,0
2022-03-27 07:15:00,infrastructure_gate,16.47,0,0,0.012,normal,0,0,0
2022-03-27 07:30:00,infrastructure_gate,15.81,0,0,0.04,normal,0,0,0
2022-03-27 07:45:00,infrastructure_gate,14.92,0,0,0.063,normal,0,0,0
2022-03-27 08:00:00,infrastructure_gate,17.36,0,0,0.021,normal,0,0,0
2022-03-27 08:15:00,infrastructure_gate,16.58,0,0,0.039,normal,0,0,0
2022-03-27 08:30:00,infrastructure_gate,18.78,1,0,0.13,normal,0,0,0
2022-03-27 08:45:00,infrastructure_gate,18.54,0,0,0.08,normal,0,0,0
2022-03-27 09:00:00,infrastructure_gate,20.58,0,0,0.082,normal,0,0,0
2022-03-27 09:15:00,infrastructure_gate,21.07,0,0,0.171,normal,0,0,0
2022-03-27 09:30:00,infrastructure_gate,20.13,0,0,0.071,normal,0,0,0
2022-03-27 09:45:00,infrastructure_gate,21.49,0,0,0.149,normal,0,0,0
2022-03-27 10:00:00,infrastructure_gate,21.76,0,0,0.073,normal,0,0,0
2022-03-27 10:15:00,infrastructure_gate,21.45,0,0,0.112,normal,0,0,0
2022-03-27 10:30:00,infrastructure_gate,22.63,0,0,0.221,normal,0,0,0
2022-03-27 10:45:00,infrastructure_gate,22.51,0,0,0.156,normal,0,0,0
2022-03-27 11:00:00,infrastructure_gate,22.3,0,0,0.068,normal,0,0,0
2022-03-27 11:15:00,infrastructure_gate,24.04,0,0,0.022,normal,0,0,0
2022-03-27 11:30:00,infrastructure_gate,23.3,0,0,0.031,normal,0,0,0
2022-03-27 11:45:00,infrastructure_gate,22.84,0,0,0.038,normal,0,0,0
2022-03-27 12:00:00,infrastructure_gate,24.3,0,0,0.142,normal,0,0,0
2022-03-27 12:15:00,infrastructure_gate,25.81,0,0,0.058,normal,0,0,0
2022-03-27 12:30:00,infrastructure_gate,25.23,0,0,0.045,normal,0,0,0
2022-03-27 12:45:00,infrastructure_gate,27.15,0,0,0.195,normal,0,0,0
2022-03-27 13:00:00,infrastructure_gate,26.64,0,0,0.04,normal,0,0,0
2022-03-27 13:15:00,infrastructure_gate,26.1,0,0,0.088,normal,0,0,0
2022-03-27 13:30:00,infrastructure_gate,23.62,0,0,0.004,normal,0,0,0
2022-03-27 13:45:00,infrastructure_gate,24.38,0,0,0.003,normal,0,0,0
2022-03-27 14:00:00,infrastructure_gate,25.96,0,0,0.014,normal,0,0,0
2022-03-27 14:15:00,infrastructure_gate,25.95,0,0,0.031,normal,0,0,0
2022-03-27 14:30:00,infrastructure_gate,25.73,0,0,0.127,normal,0,0,0
2022-03-27 14:45:00,infrastructure_gate,23.3,0,0,0.054,normal,0,0,0
2022-03-27 15:00:00,infrastructure_gate,22.86,0,0,0.09,normal,0,0,0
2022-03-27 15:15:00,infrastructure_gate,24.39,0,0,0.069,normal,0,0,0
2022-03-27 15:30:00,infrastructure_gate,23.31,0,0,0.239,normal,0,0,0
2022-03-27 15:45:00,infrastructure_gate,22.43,0,0,0.016,normal,0,0,0
2022-03-27 16:00:00,infrastructure_gate,22.33,0,0,0.179,normal,0,0,0
2022-03-27 16:15:00,infrastructure_gate,20.68,0,0,0.125,normal,0,0,0
2022-03-27 16:30:00,infrastructure_gate,21.43,0,0,0.049,normal,0,0,0
2022-03-27 16:45:00,infrastructure_gate,21.67,0,0,0.027,normal,0,0,0
2022-03-27 17:00:00,infrastructure_gate,20.06,0,0,0.076,normal,0,0,0
2022-03-27 17:15:00,infrastructure_gate,20.1,0,0,0.319,normal,0,0,0
2022-03-27 17:30:00,infrastructure_gate,20.09,0,0,0.009,normal,0,0,0
2022-03-27 17:45:00,infrastructure_gate,20.09,0,0,0.01,normal,0,0,0
2022-03-27 18:00:00,infrastructure_gate,18.94,0,0,0.18,normal,0,0,0
2022-03-27 18:15:00,infrastructure_gate,19.94,0,0,0.008,normal,0,0,0
2022-03-27 18:30:00,infrastructure_gate,19.27,0,0,0.095,normal,0,0,0
2022-03-27 18:45:00,infrastructure_gate,17.38,0,0,0.197,normal,0,0,0
2022-03-27 19:00:00,infrastructure_gate,17.62,0,0,0.042,normal,0,0,0
2022-03-27 19:15:00,infrastructure_gate,16.56,0,0,0.113,normal,0,0,0
2022-03-27 19:30:00,infrastructure_gate,17.33,0,0,0.044,normal,0,0,0
2022-03-27 19:45:00,infrastructure_gate,17.7,0,0,0.012,normal,0,0,0
2022-03-27 20:00:00,infrastructure_gate,17.61,0,0,0.015,normal,0,0,0
2022-03-27 20:15:00,infrastructure_gate,17.98,0,0,0.034,normal,0,0,0
2022-03-27 20:30:00,infrastructure_gate,15.96,0,0,0.007,normal,0,0,0
2022-03-27 20:45:00,infrastructure_gate,15.87,0,0,0.09,normal,0,0,0
2022-03-27 21:00:00,infrastructure_gate,18.82,0,0,0.173,normal,0,0,0
2022-03-27 21:15:00,infrastructure_gate,17.66,0,0,0.079,normal,0,0,0
2022-03-27 21:30:00,infrastructure_gate,17.42,0,0,0.084,normal,0,0,0
2022-03-27 21:45:00,infrastructure_gate,16.5,0,0,0.162,normal,0,0,0
2022-03-27 22:00:00,infrastructure_gate,17.62,0,0,0.05,normal,0,0,0
2022-03-27 22:15:00,infrastructure_gate,16.86,0,0,0.018,normal,0,0,0
2022-03-27 22:30:00,infrastructure_gate,19.72,0,0,0.058,normal,0,0,0
2022-03-27 22:45:00,infrastructure_gate,16.57,0,0,0.115,normal,0,0,0
2022-03-27 23:00:00,infrastructure_gate,19.1,0,0,0.099,normal,0,0,0
2022-03-27 23:15:00,infrastructure_gate,16.34,0,0,0.043,normal,0,0,0
2022-03-27 23:30:00,infrastructure_gate,16.32,0,0,0.091,normal,0,0,0
2022-03-27 23:45:00,infrastructure_gate,17.2,0,0,0.065,normal,0,0,0
2022-03-28 00:00:00,infrastructure_gate,17.47,0,0,0.0,normal,0,0,0
2022-03-28 00:15:00,infrastructure_gate,16.16,0,0,0.204,normal,0,0,0
2022-03-28 00:30:00,infrastructure_gate,17.07,0,0,0.067,normal,0,0,0
2022-03-28 00:45:00,infrastructure_gate,14.61,0,0,0.043,normal,0,0,0
2022-03-28 01:00:00,infrastructure_gate,16.62,0,0,0.011,normal,0,0,0
2022-03-28 01:15:00,infrastructure_gate,17.94,0,0,0.024,normal,0,0,0
2022-03-28 01:30:00,infrastructure_gate,15.4,0,0,0.011,normal,0,0,0
2022-03-28 01:45:00,infrastructure_gate,15.33,0,0,0.018,normal,0,0,0
2022-03-28 02:00:00,infrastructure_gate,14.38,0,0,0.196,normal,0,0,0
2022-03-28 02:15:00,infrastructure_gate,16.11,0,0,0.021,normal,0,0,0
2022-03-28 02:30:00,infrastructure_gate,13.07,0,0,0.028,normal,0,0,0
2022-03-28 02:45:00,infrastructure_gate,13.35,0,0,0.16,normal,0,0,0
2022-03-28 03:00:00,infrastructure_gate,13.05,0,0,0.029,normal,0,0,0
2022-03-28 03:15:00,infrastructure_gate,16.98,0,0,0.164,normal,0,0,0
2022-03-28 03:30:00,infrastructure_gate,15.69,0,0,0.127,normal,0,0,0
2022-03-28 03:45:00,infrastructure_gate,14.1,0,0,0.121,normal,0,0,0
2022-03-28 04:00:00,infrastructure_gate,17.0,0,0,0.123,normal,0,0,0
2022-03-28 04:15:00,infrastructure_gate,14.97,0,0,0.142,normal,0,0,0
2022-03-28 04:30:00,infrastructure_gate,16.12,0,0,0.148,normal,0,0,0
2022-03-28 04:45:00,infrastructure_gate,15.92,0,0,0.036,normal,0,0,0
2022-03-28 05:00:00,infrastructure_gate,13.21,0,0,0.011,normal,0,0,0
2022-03-28 05:15:00,infrastructure_gate,15.58,0,0,0.051,normal,0,0,0
2022-03-28 05:30:00,infrastructure_gate,15.87,0,0,0.057,normal,0,0,0
2022-03-28 05:45:00,infrastructure_gate,16.49,0,0,0.237,normal,0,0,0
2022-03-28 06:00:00,infrastructure_gate,15.69,0,0,0.192,normal,0,0,0
2022-03-28 06:15:00,infrastructure_gate,17.62,0,0,0.062,normal,0,0,0
2022-03-28 06:30:00,infrastructure_gate,17.96,0,0,0.07,normal,0,0,0
2022-03-28 06:45:00,infrastructure_gate,18.28,0,0,0.176,normal,0,0,0
2022-03-28 07:00:00,infrastructure_gate,20.52,0,0,0.009,normal,0,0,0
2022-03-28 07:15:00,infrastructure_gate,21.15,0,0,0.056,normal,0,0,0
2022-03-28 07:30:00,infrastructure_gate,23.08,0,0,0.157,normal,0,0,0
2022-03-28 07:45:00,infrastructure_gate,23.07,0,0,0.099,normal,0,0,0
2022-03-28 08:00:00,infrastructure_gate,24.31,0,0,0.044,normal,0,0,0
2022-03-28 08:15:00,infrastructure_gate,25.2,0,0,0.083,normal,0,0,0
2022-03-28 08:30:00,infrastructure_gate,26.51,0,0,0.041,normal,0,0,0
2022-03-28 08:45:00,infrastructure_gate,26.28,0,0,0.239,normal,0,0,0
2022-03-28 09:00:00,infrastructure_gate,27.92,0,0,0.2,normal,0,0,0
2022-03-28 09:15:00,infrastructure_gate,28.92,0,0,0.08,normal,0,0,0
2022-03-28 09:30:00,infrastructure_gate,30.19,0,0,0.245,normal,0,0,0
2022-03-28 09:45:00,infrastructure_gate,27.8,0,0,0.02,normal,0,0,0
2022-03-28 10:00:00,infrastructure_gate,32.06,0,0,0.103,normal,0,0,0
2022-03-28 10:15:00,infrastructure_gate,32.35,0,0,0.19,normal,0,0,0
2022-03-28 10:30:00,infrastructure_gate,30.53,0,0,0.062,normal,0,0,0
2022-03-28 10:45:00,infrastructure_gate,32.44,0,0,0.056,normal,0,0,0
2022-03-28 11:00:00,infrastructure_gate,33.65,0,0,0.088,normal,0,0,0
2022-03-28 11:15:00,infrastructure_gate,32.99,0,0,0.137,normal,0,0,0
2022-03-28 11:30:00,infrastructure_gate,33.89,0,0,0.01,normal,0,0,0
2022-03-28 11:45:00,infrastructure_gate,33.55,0,0,0.099,normal,0,0,0
2022-03-28 12:00:00,infrastructure_gate,34.93,0,0,0.005,normal,0,0,0
2022-03-28 12:15:00,infrastructure_gate,33.98,0,0,0.057,normal,0,0,0
2022-03-28 12:30:00,infrastructure_gate,33.88,0,0,0.029,normal,0,0,0
2022-03-28 12:45:00,infrastructure_gate,33.51,0,0,0.01,normal,0,0,0
2022-03-28 13:00:00,infrastructure_gate,35.12,0,0,0.085,normal,0,0,0
2022-03-28 13:15:00,infrastructure_gate,33.95,0,0,0.033,normal,0,0,0
2022-03-28 13:30:00,infrastructure_gate,34.51,0,0,0.307,normal,0,0,0
2022-03-28 13:45:00,infrastructure_gate,34.98,0,0,0.09,normal,0,0,0
2022-03-28 14:00:00,infrastructure_gate,33.93,0,0,0.068,normal,0,0,0
2022-03-28 14:15:00,infrastructure_gate,34.91,0,0,0.032,normal,0,0,0
2022-03-28 14:30:00,infrastructure_gate,33.41,0,0,0.127,normal,0,0,0
2022-03-28 14:45:00,infrastructure_gate,33.56,0,0,0.191,normal,0,0,0
2022-03-28 15:00:00,infrastructure_gate,33.1,0,0,0.066,normal,0,0,0
2022-03-28 15:15:00,infrastructure_gate,32.91,0,0,0.076,normal,0,0,0
2022-03-28 15:30:00,infrastructure_gate,34.22,0,0,0.118,normal,0,0,0
2022-03-28 15:45:00,infrastructure_gate,34.08,0,0,0.045,normal,0,0,0
2022-03-28 16:00:00,infrastructure_gate,32.99,0,0,0.009,normal,0,0,0
2022-03-28 16:15:00,infrastructure_gate,33.35,0,0,0.118,normal,0,0,0
2022-03-28 16:30:00,infrastructure_gate,30.54,0,0,0.012,normal,0,0,0
2022-03-28 16:45:00,infrastructure_gate,29.17,0,0,0.185,normal,0,0,0
2022-03-28 17:00:00,infrastructure_gate,28.72,0,0,0.239,normal,0,0,0
2022-03-28 17:15:00,infrastructure_gate,28.64,0,0,0.082,normal,0,0,0
2022-03-28 17:30:00,infrastructure_gate,26.91,0,0,0.026,normal,0,0,0
2022-03-28 17:45:00,infrastructure_gate,26.17,0,0,0.008,normal,0,0,0
2022-03-28 18:00:00,infrastructure_gate,23.82,1,0,0.079,normal,0,0,0
2022-03-28 18:15:00,infrastructure_gate,25.98,0,0,0.036,normal,0,0,0
2022-03-28 18:30:00,infrastructure_gate,25.93,0,0,0.012,normal,0,0,0
2022-03-28 18:45:00,infrastructure_gate,25.74,0,0,0.092,normal,0,0,0
2022-03-28 19:00:00,infrastructure_gate,24.16,0,0,0.098,normal,0,0,0
2022-03-28 19:15:00,infrastructure_gate,24.68,0,0,0.085,normal,0,0,0
2022-03-28 19:30:00,infrastructure_gate,23.91,0,0,0.093,normal,0,0,0
2022-03-28 19:45:00,infrastructure_gate,24.05,0,0,0.124,normal,0,0,0
2022-03-28 20:00:00,infrastructure_gate,24.3,0,0,0.015,normal,0,0,0
2022-03-28 20:15:00,infrastructure_gate,24.02,0,0,0.234,normal,0,0,0
2022-03-28 20:30:00,infrastructure_gate,23.44,0,0,0.023,normal,0,0,0
2022-03-28 20:45:00,infrastructure_gate,24.7,0,0,0.182,normal,0,0,0
2022-03-28 21:00:00,infrastructure_gate,23.29,0,0,0.057,normal,0,0,0
2022-03-28 21:15:00,infrastructure_gate,22.85,0,0,0.121,normal,0,0,0
2022-03-28 21:30:00,infrastructure_gate,24.59,1,0,0.023,warning,1,1,0
2022-03-28 21:45:00,infrastructure_gate,23.11,0,0,0.026,normal,0,0,0
2022-03-28 22:00:00,infrastructure_gate,23.25,0,0,0.143,normal,0,0,0
2022-03-28 22:15:00,infrastructure_gate,20.85,0,0,0.07,normal,0,0,0
2022-03-28 22:30:00,infrastructure_gate,22.62,0,0,0.088,normal,0,0,0
2022-03-28 22:45:00,infrastructure_gate,22.42,0,0,0.028,normal,0,0,0
2022-03-28 23:00:00,infrastructure_gate,22.42,0,0,0.265,normal,0,0,0
2022-03-28 23:15:00,infrastructure_gate,21.93,0,0,0.075,normal,0,0,0
2022-03-28 23:30:00,infrastructure_gate,22.69,0,0,0.197,normal,0,0,0
2022-03-28 23:45:00,infrastructure_gate,22.27,0,0,0.048,normal,0,0,0
2022-03-29 00:00:00,infrastructure_gate,21.73,0,0,0.106,normal,0,0,0
2022-03-29 00:15:00,infrastructure_gate,24.03,0,0,0.125,normal,0,0,0
2022-03-29 00:30:00,infrastructure_gate,20.76,0,0,0.001,normal,0,0,0
2022-03-29 00:45:00,infrastructure_gate,23.3,0,0,0.254,normal,0,0,0
2022-03-29 01:00:00,infrastructure_gate,21.46,0,0,0.248,normal,0,0,0
2022-03-29 01:15:00,infrastructure_gate,21.87,0,0,0.014,normal,0,0,0
2022-03-29 01:30:00,infrastructure_gate,23.17,0,0,0.259,normal,0,0,0
2022-03-29 01:45:00,infrastructure_gate,22.3,0,0,0.012,normal,0,0,0
2022-03-29 02:00:00,infrastructure_gate,22.16,0,0,0.137,normal,0,0,0
2022-03-29 02:15:00,infrastructure_gate,22.64,0,0,0.113,normal,0,0,0
2022-03-29 02:30:00,infrastructure_gate,20.37,0,0,0.077,normal,0,0,0
2022-03-29 02:45:00,infrastructure_gate,19.57,0,0,0.186,normal,0,0,0
2022-03-29 03:00:00,infrastructure_gate,20.91,0,0,0.037,normal,0,0,0
2022-03-29 03:15:00,infrastructure_gate,21.95,0,0,0.143,normal,0,0,0
2022-03-29 03:30:00,infrastructure_gate,21.05,0,0,0.032,normal,0,0,0
2022-03-29 03:45:00,infrastructure_gate,19.96,0,0,0.33,normal,0,0,0
2022-03-29 04:00:00,infrastructure_gate,20.17,0,0,0.006,normal,0,0,0
2022-03-29 04:15:00,infrastructure_gate,20.84,0,0,0.128,normal,0,0,0
2022-03-29 04:30:00,infrastructure_gate,19.9,0,0,0.017,normal,0,0,0
2022-03-29 04:45:00,infrastructure_gate,20.2,0,0,0.017,normal,0,0,0
2022-03-29 05:00:00,infrastructure_gate,20.23,0,0,0.433,normal,0,0,0
2022-03-29 05:15:00,infrastructure_gate,20.84,0,0,0.223,normal,0,0,0
2022-03-29 05:30:00,infrastructure_gate,22.13,0,0,0.049,normal,0,0,0
2022-03-29 05:45:00,infrastructure_gate,18.83,0,0,0.018,normal,0,0,0
2022-03-29 06:00:00,infrastructure_gate,19.12,1,0,0.073,normal,0,0,0
2022-03-29 06:15:00,infrastructure_gate,21.44,0,0,0.009,normal,0,0,0
2022-03-29 06:30:00,infrastructure_gate,21.25,0,0,0.035,normal,0,0,0
2022-03-29 06:45:00,infrastructure_gate,20.42,0,0,0.016,normal,0,0,0
2022-03-29 07:00:00,infrastructure_gate,21.26,0,0,0.02,normal,0,0,0
2022-03-29 07:15:00,infrastructure_gate,23.38,0,0,0.112,normal,0,0,0
2022-03-29 07:30:00,infrastructure_gate,22.24,0,0,0.043,normal,0,0,0
2022-03-29 07:45:00,infrastructure_gate,23.63,0,0,0.171,normal,0,0,0
2022-03-29 08:00:00,infrastructure_gate,25.39,0,0,0.049,normal,0,0,0
2022-03-29 08:15:00,infrastructure_gate,25.66,0,0,0.02,normal,0,0,0
2022-03-29 08:30:00,infrastructure_gate,28.01,0,0,0.162,normal,0,0,0
2022-03-29 08:45:00,infrastructure_gate,28.07,0,0,0.088,normal,0,0,0
2022-03-29 09:00:00,infrastructure_gate,27.67,0,0,0.067,normal,0,0,0
2022-03-29 09:15:00,infrastructure_gate,29.24,0,0,0.159,normal,0,0,0
2022-03-29 09:30:00,infrastructure_gate,30.44,0,0,0.194,normal,0,0,0
2022-03-29 09:45:00,infrastructure_gate,31.63,0,0,0.1,normal,0,0,0
2022-03-29 10:00:00,infrastructure_gate,31.74,0,0,0.071,normal,0,0,0
2022-03-29 10:15:00,infrastructure_gate,31.14,0,0,0.316,normal,0,0,0
2022-03-29 10:30:00,infrastructure_gate,32.51,0,0,0.226,normal,0,0,0
2022-03-29 10:45:00,infrastructure_gate,30.99,0,0,0.005,normal,0,0,0
2022-03-29 11:00:00,infrastructure_gate,32.28,0,0,0.097,normal,0,0,0
2022-03-29 11:15:00,infrastructure_gate,32.18,0,0,0.032,normal,0,0,0
2022-03-29 11:30:00,infrastructure_gate,33.33,0,0,0.146,normal,0,0,0
2022-03-29 11:45:00,infrastructure_gate,32.2,0,0,0.013,normal,0,0,0
2022-03-29 12:00:00,infrastructure_gate,34.98,0,0,0.04,normal,0,0,0
2022-03-29 12:15:00,infrastructure_gate,31.33,0,0,0.036,normal,0,0,0
2022-03-29 12:30:00,infrastructure_gate,33.08,0,0,0.086,normal,0,0,0
2022-03-29 12:45:00,infrastructure_gate,32.94,0,0,0.099,normal,0,0,0
2022-03-29 13:00:00,infrastructure_gate,32.6,0,0,0.196,normal,0,0,0
2022-03-29 13:15:00,infrastructure_gate,35.01,0,0,0.043,normal,0,0,0
2022-03-29 13:30:00,infrastructure_gate,32.5,0,0,0.018,normal,0,0,0
2022-03-29 13:45:00,infrastructure_gate,32.07,0,0,0.019,normal,0,0,0
2022-03-29 14:00:00,infrastructure_gate,33.6,0,0,0.135,normal,0,0,0
2022-03-29 14:15:00,infrastructure_gate,34.1,0,0,0.014,normal,0,0,0
2022-03-29 14:30:00,infrastructure_gate,33.19,0,0,0.294,normal,0,0,0
2022-03-29 14:45:00,infrastructure_gate,33.11,0,0,0.001,normal,0,0,0
2022-03-29 15:00:00,infrastructure_gate,32.16,0,0,0.039,normal,0,0,0
2022-03-29 15:15:00,infrastructure_gate,35.01,0,0,0.064,normal,0,0,0
2022-03-29 15:30:00,infrastructure_gate,33.37,0,0,0.042,normal,0,0,0
2022-03-29 15:45:00,infrastructure_gate,33.21,0,0,0.012,normal,0,0,0
2022-03-29 16:00:00,infrastructure_gate,31.7,0,0,0.323,normal,0,0,0
2022-03-29 16:15:00,infrastructure_gate,30.39,0,0,0.076,normal,0,0,0
2022-03-29 16:30:00,infrastructure_gate,29.62,0,0,0.129,normal,0,0,0
2022-03-29 16:45:00,infrastructure_gate,28.89,0,0,0.127,normal,0,0,0
2022-03-29 17:00:00,infrastructure_gate,26.36,0,0,0.01,normal,0,0,0
2022-03-29 17:15:00,infrastructure_gate,25.7,0,0,0.029,normal,0,0,0
2022-03-29 17:30:00,infrastructure_gate,26.56,1,0,0.212,normal,0,0,0
2022-03-29 17:45:00,infrastructure_gate,25.88,0,0,0.047,normal,0,0,0
2022-03-29 18:00:00,infrastructure_gate,24.62,0,0,0.101,normal,0,0,0
2022-03-29 18:15:00,infrastructure_gate,23.28,0,0,0.122,normal,0,0,0
2022-03-29 18:30:00,infrastructure_gate,25.14,0,0,0.193,normal,0,0,0
2022-03-29 18:45:00,infrastructure_gate,22.84,0,0,0.019,normal,0,0,0
2022-03-29 19:00:00,infrastructure_gate,22.11,0,0,0.07,normal,0,0,0
2022-03-29 19:15:00,infrastructure_gate,23.68,1,0,0.176,warning,1,1,0
2022-03-29 19:30:00,infrastructure_gate,22.31,0,0,0.363,normal,0,0,0
2022-03-29 19:45:00,infrastructure_gate,20.6,0,0,0.061,normal,0,0,0
2022-03-29 20:00:00,infrastructure_gate,21.98,0,0,0.091,normal,0,0,0
2022-03-29 20:15:00,infrastructure_gate,21.97,0,0,0.046,normal,0,0,0
2022-03-29 20:30:00,infrastructure_gate,20.73,0,0,0.055,normal,0,0,0
2022-03-29 20:45:00,infrastructure_gate,21.99,0,0,0.022,normal,0,0,0
2022-03-29 21:00:00,infrastructure_gate,20.06,0,0,0.139,normal,0,0,0
2022-03-29 21:15:00,infrastructure_gate,19.87,0,0,0.09,normal,0,0,0
2022-03-29 21:30:00,infrastructure_gate,19.85,0,0,0.068,normal,0,0,0
2022-03-29 21:45:00,infrastructure_gate,22.17,0,0,0.123,normal,0,0,0
2022-03-29 22:00:00,infrastructure_gate,19.81,0,0,0.077,normal,0,0,0
2022-03-29 22:15:00,infrastructure_gate,19.39,1,0,0.175,warning,1,1,0
2022-03-29 22:30:00,infrastructure_gate,17.8,0,0,0.036,normal,0,0,0
2022-03-29 22:45:00,infrastructure_gate,19.39,0,0,0.056,normal,0,0,0
2022-03-29 23:00:00,infrastructure_gate,21.01,0,0,0.215,normal,0,0,0
2022-03-29 23:15:00,infrastructure_gate,19.27,0,0,0.064,normal,0,0,0
2022-03-29 23:30:00,infrastructure_gate,19.34,0,0,0.177,normal,0,0,0
2022-03-29 23:45:00,infrastructure_gate,18.77,0,0,0.027,normal,0,0,0
2022-03-30 00:00:00,infrastructure_gate,17.21,0,0,0.02,normal,0,0,0
2022-03-30 00:15:00,infrastructure_gate,18.04,0,0,0.174,normal,0,0,0
2022-03-30 00:30:00,infrastructure_gate,19.66,0,0,0.164,normal,0,0,0
2022-03-30 00:45:00,infrastructure_gate,16.5,0,0,0.181,normal,0,0,0
2022-03-30 01:00:00,infrastructure_gate,18.04,0,0,0.133,normal,0,0,0
2022-03-30 01:15:00,infrastructure_gate,18.5,0,0,0.211,normal,0,0,0
2022-03-30 01:30:00,infrastructure_gate,17.57,0,0,0.168,normal,0,0,0
2022-03-30 01:45:00,infrastructure_gate,17.86,0,0,0.004,normal,0,0,0
2022-03-30 02:00:00,infrastructure_gate,18.73,0,0,0.153,normal,0,0,0
2022-03-30 02:15:00,infrastructure_gate,16.3,0,0,0.01,normal,0,0,0
2022-03-30 02:30:00,infrastructure_gate,16.98,0,0,0.017,normal,0,0,0
2022-03-30 02:45:00,infrastructure_gate,17.33,0,0,0.137,normal,0,0,0
2022-03-30 03:00:00,infrastructure_gate,16.96,0,0,0.029,normal,0,0,0
2022-03-30 03:15:00,infrastructure_gate,17.62,0,0,0.095,normal,0,0,0
2022-03-30 03:30:00,infrastructure_gate,16.67,0,0,0.035,normal,0,0,0
2022-03-30 03:45:00,infrastructure_gate,18.45,0,0,0.075,normal,0,0,0
2022-03-30 04:00:00,infrastructure_gate,16.63,0,0,0.32,normal,0,0,0
2022-03-30 04:15:00,infrastructure_gate,17.36,0,0,0.153,normal,0,0,0
2022-03-30 04:30:00,infrastructure_gate,19.16,0,0,0.008,normal,0,0,0
2022-03-30 04:45:00,infrastructure_gate,17.78,0,0,0.224,normal,0,0,0
2022-03-30 05:00:00,infrastructure_gate,17.64,0,0,0.064,normal,0,0,0
2022-03-30 05:15:00,infrastructure_gate,16.78,0,0,0.036,normal,0,0,0
2022-03-30 05:30:00,infrastructure_gate,16.31,0,0,0.061,normal,0,0,0
2022-03-30 05:45:00,infrastructure_gate,17.8,0,0,0.218,normal,0,0,0
2022-03-30 06:00:00,infrastructure_gate,17.46,0,0,0.12,normal,0,0,0
2022-03-30 06:15:00,infrastructure_gate,19.48,0,0,0.109,normal,0,0,0
2022-03-30 06:30:00,infrastructure_gate,18.55,0,0,0.095,normal,0,0,0
2022-03-30 06:45:00,infrastructure_gate,19.2,0,0,0.028,normal,0,0,0
2022-03-30 07:00:00,infrastructure_gate,19.34,0,0,0.003,normal,0,0,0
2022-03-30 07:15:00,infrastructure_gate,19.4,0,0,0.034,normal,0,0,0
2022-03-30 07:30:00,infrastructure_gate,21.4,0,0,0.011,normal,0,0,0
2022-03-30 07:45:00,infrastructure_gate,21.36,0,0,0.074,normal,0,0,0
2022-03-30 08:00:00,infrastructure_gate,21.73,0,0,0.09,normal,0,0,0
2022-03-30 08:15:00,infrastructure_gate,20.32,0,0,0.011,normal,0,0,0
2022-03-30 08:30:00,infrastructure_gate,21.21,0,0,0.003,normal,0,0,0
2022-03-30 08:45:00,infrastructure_gate,23.31,0,0,0.033,normal,0,0,0
2022-03-30 09:00:00,infrastructure_gate,22.39,0,0,0.024,normal,0,0,0
2022-03-30 09:15:00,infrastructure_gate,21.87,0,0,0.033,normal,0,0,0
2022-03-30 09:30:00,infrastructure_gate,23.24,0,0,0.005,normal,0,0,0
2022-03-30 09:45:00,infrastructure_gate,25.37,0,0,0.075,normal,0,0,0
2022-03-30 10:00:00,infrastructure_gate,24.2,0,0,0.398,normal,0,0,0
2022-03-30 10:15:00,infrastructure_gate,24.73,0,0,0.07,normal,0,0,0
2022-03-30 10:30:00,infrastructure_gate,27.13,0,0,0.182,normal,0,0,0
2022-03-30 10:45:00,infrastructure_gate,26.02,0,0,0.005,normal,0,0,0
2022-03-30 11:00:00,infrastructure_gate,29.88,0,0,0.008,normal,0,0,0
2022-03-30 11:15:00,infrastructure_gate,26.68,0,0,0.012,normal,0,0,0
2022-03-30 11:30:00,infrastructure_gate,27.63,0,0,0.025,normal,0,0,0
2022-03-30 11:45:00,infrastructure_gate,28.44,0,0,0.024,normal,0,0,0
2022-03-30 12:00:00,infrastructure_gate,27.19,0,0,0.41,normal,0,0,0
2022-03-30 12:15:00,infrastructure_gate,29.24,0,0,0.118,normal,0,0,0
2022-03-30 12:30:00,infrastructure_gate,28.2,0,0,0.002,normal,0,0,0
2022-03-30 12:45:00,infrastructure_gate,26.29,0,0,0.053,normal,0,0,0
2022-03-30 13:00:00,infrastructure_gate,29.97,0,0,0.216,normal,0,0,0
2022-03-30 13:15:00,infrastructure_gate,28.49,0,0,0.051,normal,0,0,0
2022-03-30 13:30:00,infrastructure_gate,28.97,0,0,0.482,normal,0,0,0
2022-03-30 13:45:00,infrastructure_gate,28.63,0,0,0.049,normal,0,0,0
2022-03-30 14:00:00,infrastructure_gate,26.91,0,0,0.021,normal,0,0,0
2022-03-30 14:15:00,infrastructure_gate,26.31,0,0,0.012,normal,0,0,0
2022-03-30 14:30:00,infrastructure_gate,28.79,0,0,0.023,normal,0,0,0
2022-03-30 14:45:00,infrastructure_gate,27.69,0,0,0.039,normal,0,0,0
2022-03-30 15:00:00,infrastructure_gate,25.31,0,0,0.035,normal,0,0,0
