timestamp,site_id,air_temperature_c,relative_humidity_pct,leaf_wetness_0_1,light_lux,vibration_level,pest_trap_count,status,alert_triggered,alert_pest_action,alert_pest_outbreak,alert_disease_moderate,alert_disease_high,wx_rain_mm_hr
2023-08-15 13:15:00,site_maize,14.14,69.3,0.0,68181.0,0.14,0.0,normal,0,0,0,0,0,0.125
2023-08-15 13:30:00,site_maize,12.7,66.5,0.0,65314.0,0.144,0.0,normal,0,0,0,0,0,0.12
2023-08-15 13:45:00,site_maize,13.19,62.8,0.014,61493.0,0.28,1.0,normal,0,0,0,0,0,0.115
2023-08-15 14:00:00,site_maize,13.28,66.2,0.0,59714.0,0.097,0.0,normal,0,0,0,0,0,0.11
2023-08-15 14:15:00,site_maize,13.87,59.7,0.017,54158.0,0.085,0.0,normal,0,0,0,0,0,0.102
2023-08-15 14:30:00,site_maize,14.2,65.7,0.0,49977.0,0.263,0.0,normal,0,0,0,0,0,0.095
2023-08-15 14:45:00,site_maize,13.86,62.6,0.108,46376.0,0.389,0.0,normal,0,0,0,0,0,0.088
2023-08-15 15:00:00,site_maize,12.18,63.9,0.0,40909.0,0.034,2.0,normal,0,0,0,0,0,0.08
2023-08-15 15:15:00,site_maize,12.91,67.2,0.042,36724.0,0.112,1.0,normal,0,0,0,0,0,0.078
2023-08-15 15:30:00,site_maize,13.47,60.6,0.0,31723.0,0.114,1.0,normal,0,0,0,0,0,0.075
2023-08-15 15:45:00,site_maize,12.71,61.7,0.0,26080.0,0.274,0.0,normal,0,0,0,0,0,0.073
2023-08-15 16:00:00,site_maize,12.87,65.5,0.0,21439.0,0.227,0.0,normal,0,0,0,0,0,0.07
2023-08-15 16:15:00,site_maize,11.55,73.8,0.003,16741.0,0.139,0.0,normal,0,0,0,0,0,0.06
2023-08-15 16:30:00,site_maize,11.34,72.3,0.063,12594.0,0.096,0.0,normal,0,0,0,0,0,0.05
2023-08-15 16:45:00,site_maize,12.38,74.1,0.192,8250.0,0.295,1.0,normal,0,0,0,0,0,0.04
2023-08-15 17:00:00,site_maize,9.48,80.8,0.225,3465.0,0.145,0.0,normal,0,0,0,0,0,0.03
2023-08-15 17:15:00,site_maize,9.89,86.3,0.247,2707.0,0.258,1.0,normal,0,0,0,0,0,0.03
2023-08-15 17:30:00,site_maize,10.36,79.8,0.165,897.0,0.126,0.0,normal,0,0,0,0,0,0.03
2023-08-15 17:45:00,site_maize,9.15,84.0,0.284,515.0,0.232,0.0,normal,0,0,0,0,0,0.03
2023-08-15 18:00:00,site_maize,9.55,83.7,0.298,2.0,0.25,0.0,normal,0,0,0,0,0,0.03
2023-08-15 18:15:00,site_maize,8.75,87.6,0.257,5.0,0.145,0.0,normal,0,0,0,0,0,0.025
2023-08-15 18:30:00,site_maize,8.75,87.2,0.285,5.0,0.107,0.0,normal,0,0,0,0,0,0.02
2023-08-15 18:45:00,site_maize,8.74,84.6,0.312,5.0,0.522,0.0,normal,0,0,0,0,0,0.015
2023-08-15 19:00:00,site_maize,9.37,86.1,0.292,5.0,0.16,1.0,normal,0,0,0,0,0,0.01
2023-08-15 19:15:00,site_maize,10.16,88.9,0.326,2.0,0.114,0.0,normal,0,0,0,0,0,0.008
2023-08-15 19:30:00,site_maize,8.73,85.7,0.216,3.0,0.082,0.0,normal,0,0,0,0,0,0.005
2023-08-15 19:45:00,site_maize,10.76,84.1,0.269,1.0,0.301,0.0,normal,0,0,0,0,0,0.003
2023-08-15 20:00:00,site_maize,9.04,86.9,0.384,4.0,0.173,0.0,normal,0,0,0,0,0,0.0
2023-08-15 20:15:00,site_maize,9.12,86.3,0.414,5.0,0.593,0.0,normal,0,0,0,0,0,0.0
2023-08-15 20:30:00,site_maize,8.66,88.8,0.295,5.0,0.123,0.0,normal,0,0,0,0,0,0.0
2023-08-15 20:45:00,site_maize,7.08,91.3,0.44,2.0,0.1,0.0,normal,0,0,0,0,0,0.0
2023-08-15 21:00:00,site_maize,6.98,91.5,0.365,1.0,0.31,1.0,normal,0,0,0,0,0,0.0
2023-08-15 21:15:00,site_maize,7.29,87.0,0.39,4.0,0.227,3.0,normal,0,0,0,0,0,0.0
2023-08-15 21:30:00,site_maize,7.76,87.6,0.385,0.0,0.084,0.0,normal,0,0,0,0,0,0.0
2023-08-15 21:45:00,site_maize,8.12,93.3,0.38,0.0,0.23,0.0,normal,0,0,0,0,0,0.0
2023-08-15 22:00:00,site_maize,7.71,96.7,0.703,0.0,0.277,0.0,normal,0,0,0,0,0,0.0
2023-08-15 22:15:00,site_maize,7.13,93.7,0.657,0.0,0.095,1.0,normal,0,0,0,0,0,0.002
2023-08-15 22:30:00,site_maize,7.51,,0.739,5.0,0.074,0.0,normal,0,0,0,0,0,0.005
2023-08-15 22:45:00,site_maize,8.04,94.5,0.742,1.0,0.075,0.0,normal,0,0,0,0,0,0.008
2023-08-15 23:00:00,site_maize,6.09,95.4,0.812,2.0,0.68,1.0,normal,0,0,0,0,0,0.01
2023-08-15 23:15:00,site_maize,7.6,97.3,0.81,0.0,0.182,0.0,normal,0,0,0,0,0,0.01
2023-08-15 23:30:00,site_maize,7.51,93.3,0.757,0.0,0.207,1.0,normal,0,0,0,0,0,0.01
2023-08-15 23:45:00,site_maize,6.16,93.9,0.764,3.0,0.14,1.0,normal,0,0,0,0,0,0.01
2023-08-16 00:00:00,site_maize,6.01,93.2,0.815,3.0,0.307,0.0,normal,0,0,0,0,0,0.01
2023-08-16 00:15:00,site_maize,6.86,89.2,0.85,4.0,0.03,0.0,normal,0,0,0,0,0,0.01
2023-08-16 00:30:00,site_maize,6.28,95.2,0.79,4.0,0.297,0.0,normal,0,0,0,0,0,0.01
2023-08-16 00:45:00,site_maize,7.96,89.4,0.712,5.0,0.396,0.0,normal,0,0,0,0,0,0.01
2023-08-16 01:00:00,site_maize,6.57,92.4,0.867,2.0,0.129,1.0,normal,0,0,0,0,0,0.01
2023-08-16 01:15:00,site_maize,6.19,91.7,0.784,2.0,0.106,1.0,normal,0,0,0,0,0,0.01
2023-08-16 01:30:00,site_maize,7.59,100.0,0.861,2.0,0.276,0.0,normal,0,0,0,0,0,0.01
2023-08-16 01:45:00,site_maize,7.48,100.0,0.871,1.0,0.271,0.0,normal,0,0,0,0,0,0.01
2023-08-16 02:00:00,site_maize,5.93,92.0,0.843,4.0,0.067,0.0,normal,0,0,0,0,0,0.01
2023-08-16 02:15:00,site_maize,7.03,93.5,0.817,4.0,0.479,0.0,normal,0,0,0,0,0,0.01
2023-08-16 02:30:00,site_maize,6.18,99.9,0.86,2.0,0.037,0.0,normal,0,0,0,0,0,0.01
2023-08-16 02:45:00,site_maize,7.08,95.4,0.771,2.0,0.088,0.0,normal,0,0,0,0,0,0.01
2023-08-16 03:00:00,site_maize,7.84,100.0,0.891,4.0,0.05,0.0,normal,0,0,0,0,0,0.01
2023-08-16 03:15:00,site_maize,6.65,91.1,0.83,1.0,0.163,0.0,normal,0,0,0,0,0,0.012
2023-08-16 03:30:00,site_maize,6.38,96.2,0.91,2.0,0.266,0.0,normal,0,0,0,0,0,0.015
2023-08-16 03:45:00,site_maize,6.38,96.3,0.828,3.0,0.094,1.0,normal,0,0,0,0,0,0.018
2023-08-16 04:00:00,site_maize,7.85,99.5,0.838,3.0,0.146,0.0,normal,0,0,0,0,0,0.02
2023-08-16 04:15:00,site_maize,5.92,98.1,0.832,0.0,0.43,2.0,normal,0,0,0,0,0,0.02
2023-08-16 04:30:00,site_maize,6.82,93.4,0.87,2.0,0.137,0.0,normal,0,0,0,0,0,0.02
2023-08-16 04:45:00,site_maize,8.57,95.3,0.858,1.0,0.084,0.0,normal,0,0,0,0,0,0.02
2023-08-16 05:00:00,site_maize,6.29,94.2,0.818,3.0,0.161,0.0,normal,0,0,0,0,0,0.02
2023-08-16 05:15:00,site_maize,6.33,99.5,0.85,0.0,0.199,1.0,normal,0,0,0,0,0,0.02
2023-08-16 05:30:00,site_maize,8.73,92.8,0.767,3.0,0.159,1.0,normal,0,0,0,0,0,0.02
2023-08-16 05:45:00,site_maize,8.71,99.1,0.789,1.0,0.212,0.0,normal,0,0,0,0,0,0.02
2023-08-16 06:00:00,site_maize,6.48,97.1,0.9,2.0,0.354,0.0,normal,0,0,0,0,0,0.02
2023-08-16 06:15:00,site_maize,6.4,95.5,0.817,1797.0,0.051,1.0,normal,0,0,0,0,0,0.018
2023-08-16 06:30:00,site_maize,7.13,97.5,0.732,3229.0,0.207,0.0,normal,0,0,0,0,0,0.015
2023-08-16 06:45:00,site_maize,7.48,92.4,0.653,5232.0,0.141,1.0,normal,0,0,0,0,0,0.012
2023-08-16 07:00:00,site_maize,8.66,84.4,0.386,6614.0,0.105,0.0,normal,0,0,0,0,0,0.01
2023-08-16 07:15:00,site_maize,8.93,82.2,0.346,10742.0,0.168,0.0,normal,0,0,0,0,0,0.008
2023-08-16 07:30:00,site_maize,7.92,81.2,0.27,14778.0,0.086,0.0,normal,0,0,0,0,0,0.005
2023-08-16 07:45:00,site_maize,8.07,79.0,0.18,17981.0,0.046,1.0,normal,0,0,0,0,0,0.003
2023-08-16 08:00:00,site_maize,10.47,80.4,0.165,23005.0,0.337,0.0,normal,0,0,0,0,0,0.0
2023-08-16 08:15:00,site_maize,10.81,70.8,0.133,26582.0,0.206,0.0,normal,0,0,0,0,0,0.0
2023-08-16 08:30:00,site_maize,11.22,69.8,0.0,31555.0,0.166,3.0,normal,0,0,0,0,0,0.0
2023-08-16 08:45:00,site_maize,12.53,66.6,0.02,35409.0,0.128,0.0,normal,0,0,0,0,0,0.0
2023-08-16 09:00:00,site_maize,14.55,64.7,0.0,38408.0,0.247,0.0,normal,0,0,0,0,0,0.0
2023-08-16 09:15:00,site_maize,13.22,58.1,0.028,41989.0,0.081,2.0,normal,0,0,0,0,0,0.0
2023-08-16 09:30:00,site_maize,14.24,56.1,0.0,46140.0,0.181,0.0,normal,0,0,0,0,0,0.0
2023-08-16 09:45:00,site_maize,15.79,57.2,0.013,49382.0,0.299,1.0,normal,0,0,0,0,0,0.0
2023-08-16 10:00:00,site_maize,17.29,48.8,0.127,52560.0,0.154,0.0,normal,0,0,0,0,0,0.0
2023-08-16 10:15:00,site_maize,18.52,53.7,0.0,56126.0,0.179,0.0,normal,0,0,0,0,0,0.0
2023-08-16 10:30:00,site_maize,17.66,40.9,0.0,59118.0,0.132,0.0,normal,0,0,0,0,0,0.0
2023-08-16 10:45:00,site_maize,20.04,34.4,0.0,62522.0,0.263,1.0,normal,0,0,0,0,0,0.0
2023-08-16 11:00:00,site_maize,20.68,37.7,0.043,65718.0,0.127,2.0,normal,0,0,0,0,0,0.0
2023-08-16 11:15:00,site_maize,19.66,41.4,0.025,62202.0,0.1,0.0,normal,0,0,0,0,0,0.0
2023-08-16 11:30:00,site_maize,21.5,38.8,0.028,57388.0,0.123,2.0,normal,0,0,0,0,0,0.0
2023-08-16 11:45:00,site_maize,22.25,37.5,0.0,51085.0,0.059,0.0,normal,0,0,0,0,0,0.0
2023-08-16 12:00:00,site_maize,23.06,28.1,0.031,47981.0,0.111,0.0,normal,0,0,0,0,0,0.0
2023-08-16 12:15:00,site_maize,23.76,33.5,0.0,43324.0,0.179,0.0,normal,0,0,0,0,0,0.0
2023-08-16 12:30:00,site_maize,23.64,34.5,0.0,38097.0,0.193,0.0,normal,0,0,0,0,0,0.0
2023-08-16 12:45:00,site_maize,24.64,31.8,0.0,33240.0,0.064,0.0,normal,0,0,0,0,0,0.0
2023-08-16 13:00:00,site_maize,23.87,33.1,0.069,29690.0,0.213,0.0,normal,0,0,0,0,0,0.0
2023-08-16 13:15:00,site_maize,24.32,24.8,0.064,28754.0,0.222,1.0,normal,0,0,0,0,0,0.0
2023-08-16 13:30:00,site_maize,25.08,,0.122,26154.0,0.132,0.0,normal,0,0,0,0,0,0.0
2023-08-16 13:45:00,site_maize,25.67,37.0,0.066,26539.0,0.295,0.0,normal,0,0,0,0,0,0.0
2023-08-16 14:00:00,site_maize,23.54,41.2,0.0,25660.0,0.243,0.0,normal,0,0,0,0,0,0.0
2023-08-16 14:15:00,site_maize,23.77,39.0,0.032,23685.0,0.075,0.0,normal,0,0,0,0,0,0.0
2023-08-16 14:30:00,site_maize,22.45,34.6,0.009,22166.0,0.037,0.0,normal,0,0,0,0,0,0.0
2023-08-16 14:45:00,site_maize,23.48,44.2,0.0,20630.0,0.212,0.0,normal,0,0,0,0,0,0.0
2023-08-16 15:00:00,site_maize,21.91,40.6,0.047,19807.0,0.091,1.0,normal,0,0,0,0,0,0.0
2023-08-16 15:15:00,site_maize,21.66,50.9,0.0,16442.0,0.075,0.0,normal,0,0,0,0,0,0.008
2023-08-16 15:30:00,site_maize,18.94,59.0,0.001,14563.0,0.086,1.0,normal,0,0,0,0,0,0.015
2023-08-16 15:45:00,site_maize,18.62,63.0,0.0,12064.0,0.071,2.0,normal,0,0,0,0,0,0.022
2023-08-16 16:00:00,site_maize,19.41,65.4,0.0,9326.0,0.052,0.0,normal,0,0,0,0,0,0.03
2023-08-16 16:15:00,site_maize,19.22,65.3,0.0,7936.0,0.069,3.0,normal,0,0,0,0,0,0.085
2023-08-16 16:30:00,site_maize,17.46,71.1,0.019,6144.0,0.262,0.0,normal,0,0,0,0,0,0.14
2023-08-16 16:45:00,site_maize,17.68,61.3,0.04,2583.0,0.131,0.0,normal,0,0,0,0,0,0.195
2023-08-16 17:00:00,site_maize,17.32,70.6,0.0,1811.0,0.11,0.0,normal,0,0,0,0,0,0.25
2023-08-16 17:15:00,site_maize,17.58,66.0,0.032,737.0,0.152,1.0,normal,0,0,0,0,0,0.597
2023-08-16 17:30:00,site_maize,16.62,71.8,0.041,521.0,0.095,1.0,normal,0,0,0,0,0,0.945
2023-08-16 17:45:00,site_maize,16.71,69.8,0.0,0.0,0.024,0.0,normal,0,0,0,0,0,1.292
2023-08-16 18:00:00,site_maize,16.93,64.1,0.0,4.0,0.057,0.0,normal,0,0,0,0,0,1.64
2023-08-16 18:15:00,site_maize,15.98,71.7,0.46,3.0,0.161,1.0,normal,0,0,0,0,0,2.08
2023-08-16 18:30:00,site_maize,17.82,66.9,0.442,4.0,0.075,0.0,normal,0,0,0,0,0,2.52
2023-08-16 18:45:00,site_maize,14.97,67.5,0.374,2.0,0.07,0.0,normal,0,0,0,0,0,2.96
2023-08-16 19:00:00,site_maize,17.15,60.7,0.412,5.0,0.187,5.0,warning,1,1,0,0,0,3.4
2023-08-16 19:15:00,site_maize,16.83,66.1,0.457,4.0,0.113,0.0,normal,0,0,0,0,0,3.308
2023-08-16 19:30:00,site_maize,17.27,67.2,0.383,5.0,0.159,0.0,normal,0,0,0,0,0,3.215
2023-08-16 19:45:00,site_maize,16.12,66.2,0.384,3.0,0.199,0.0,normal,0,0,0,0,0,3.122
2023-08-16 20:00:00,site_maize,16.71,71.6,0.399,1.0,0.239,0.0,normal,0,0,0,0,0,3.03
2023-08-16 20:15:00,site_maize,18.07,65.7,0.42,0.0,0.067,0.0,normal,0,0,0,0,0,2.625
2023-08-16 20:30:00,site_maize,17.07,56.8,0.434,3.0,0.16,0.0,normal,0,0,0,0,0,2.22
2023-08-16 20:45:00,site_maize,17.02,67.7,0.011,1.0,0.129,0.0,normal,0,0,0,0,0,1.815
2023-08-16 21:00:00,site_maize,16.73,65.0,0.01,4.0,0.272,0.0,normal,0,0,0,0,0,1.41
2023-08-16 21:15:00,site_maize,17.68,67.5,0.046,4.0,0.161,1.0,normal,0,0,0,0,0,1.54
2023-08-16 21:30:00,site_maize,17.56,61.8,0.02,3.0,0.352,0.0,normal,0,0,0,0,0,1.67
2023-08-16 21:45:00,site_maize,17.05,68.8,0.033,1.0,0.211,0.0,normal,0,0,0,0,0,1.8
2023-08-16 22:00:00,site_maize,16.2,65.5,0.333,3.0,0.101,0.0,normal,0,0,0,0,0,1.93
2023-08-16 22:15:00,site_maize,16.88,58.3,0.218,2.0,0.036,0.0,normal,0,0,0,0,0,1.935
2023-08-16 22:30:00,site_maize,16.0,60.0,0.279,2.0,0.138,0.0,normal,0,0,0,0,0,1.94
2023-08-16 22:45:00,site_maize,15.42,61.8,0.3,3.0,0.065,0.0,normal,0,0,0,0,0,1.945
2023-08-16 23:00:00,site_maize,16.45,59.6,0.289,0.0,0.147,0.0,normal,0,0,0,0,0,1.95
2023-08-16 23:15:00,site_maize,16.59,62.0,0.223,3.0,0.082,1.0,normal,0,0,0,0,0,1.558
2023-08-16 23:30:00,site_maize,15.94,65.6,0.364,0.0,0.043,1.0,normal,0,0,0,0,0,1.165
2023-08-16 23:45:00,site_maize,14.53,67.4,0.384,3.0,0.068,0.0,normal,0,0,0,0,0,0.772
2023-08-17 00:00:00,site_maize,15.43,69.9,0.331,2.0,0.028,0.0,normal,0,0,0,0,0,0.38
2023-08-17 00:15:00,site_maize,15.45,68.3,0.262,1.0,0.148,2.0,normal,0,0,0,0,0,0.295
2023-08-17 00:30:00,site_maize,15.18,69.2,0.258,4.0,0.034,0.0,normal,0,0,0,0,0,0.21
2023-08-17 00:45:00,site_maize,16.61,70.7,0.265,1.0,0.234,1.0,normal,0,0,0,0,0,0.125
2023-08-17 01:00:00,site_maize,15.2,68.1,0.3,2.0,0.229,2.0,normal,0,0,0,0,0,0.04
2023-08-17 01:15:00,site_maize,15.46,71.0,0.335,1.0,0.061,1.0,normal,0,0,0,0,0,0.138
2023-08-17 01:30:00,site_maize,15.37,66.5,0.255,5.0,0.22,0.0,normal,0,0,0,0,0,0.235
2023-08-17 01:45:00,site_maize,14.32,70.1,0.261,1.0,0.172,1.0,normal,0,0,0,0,0,0.332
2023-08-17 02:00:00,site_maize,13.87,70.3,0.353,0.0,0.27,0.0,normal,0,0,0,0,0,0.43
2023-08-17 02:15:00,site_maize,13.71,72.7,0.331,3.0,0.233,0.0,normal,0,0,0,0,0,0.485
2023-08-17 02:30:00,site_maize,14.13,69.6,0.349,1.0,0.233,0.0,normal,0,0,0,0,0,0.54
2023-08-17 02:45:00,site_maize,15.21,74.4,0.321,1.0,0.129,1.0,normal,0,0,0,0,0,0.595
2023-08-17 03:00:00,site_maize,14.03,71.4,0.452,3.0,0.11,0.0,normal,0,0,0,0,0,0.65
2023-08-17 03:15:00,site_maize,14.26,72.2,0.385,4.0,0.145,0.0,normal,0,0,0,0,0,0.785
2023-08-17 03:30:00,site_maize,13.97,76.4,0.228,4.0,0.108,0.0,normal,0,0,0,0,0,0.92
2023-08-17 03:45:00,site_maize,13.76,71.0,0.262,2.0,0.382,0.0,normal,0,0,0,0,0,1.055
2023-08-17 04:00:00,site_maize,14.12,71.6,0.339,4.0,0.049,1.0,normal,0,0,0,0,0,1.19
2023-08-17 04:15:00,site_maize,14.86,77.6,0.371,4.0,0.253,0.0,normal,0,0,0,0,0,1.12
2023-08-17 04:30:00,site_maize,13.88,74.3,0.395,2.0,0.205,0.0,normal,0,0,0,0,0,1.05
2023-08-17 04:45:00,site_maize,13.73,79.5,0.395,2.0,0.053,0.0,normal,0,0,0,0,0,0.98
2023-08-17 05:00:00,site_maize,14.12,84.3,0.512,2.0,0.104,0.0,normal,0,0,0,0,0,0.91
2023-08-17 05:15:00,site_maize,13.14,87.3,0.561,1.0,0.099,0.0,normal,0,0,0,0,0,1.088
2023-08-17 05:30:00,site_maize,12.98,85.9,0.595,1.0,0.258,0.0,normal,0,0,0,0,0,1.265
2023-08-17 05:45:00,site_maize,12.82,87.7,0.602,4.0,0.045,0.0,normal,0,0,0,0,0,1.443
2023-08-17 06:00:00,site_maize,12.4,94.8,0.66,0.0,0.246,2.0,normal,0,0,0,0,0,1.62
2023-08-17 06:15:00,site_maize,12.19,89.7,1.0,0.0,0.199,1.0,normal,0,0,0,0,0,2.102
2023-08-17 06:30:00,site_maize,12.9,92.2,1.0,1044.0,0.3,0.0,normal,0,0,0,0,0,2.585
2023-08-17 06:45:00,site_maize,12.04,88.9,1.0,3983.0,0.291,0.0,normal,0,0,0,0,0,3.068
2023-08-17 07:00:00,site_maize,12.28,89.2,0.809,3634.0,0.169,0.0,normal,0,0,0,0,0,3.55
2023-08-17 07:15:00,site_maize,11.93,94.0,0.679,7215.0,0.184,1.0,normal,0,0,0,0,0,4.03
2023-08-17 07:30:00,site_maize,13.54,91.3,0.743,10644.0,0.033,0.0,normal,0,0,0,0,0,4.51
2023-08-17 07:45:00,site_maize,12.9,91.0,0.71,12660.0,0.136,0.0,normal,0,0,0,0,0,4.99
2023-08-17 08:00:00,site_maize,12.43,90.4,0.763,15630.0,0.144,0.0,normal,0,0,0,0,0,5.47
2023-08-17 08:15:00,site_maize,14.4,85.7,0.715,18940.0,0.208,2.0,normal,0,0,0,0,0,5.698
2023-08-17 08:30:00,site_maize,14.98,87.1,0.764,21386.0,0.421,0.0,normal,0,0,0,0,0,5.925
2023-08-17 08:45:00,site_maize,14.93,80.8,0.764,24005.0,0.291,1.0,normal,0,0,0,0,0,6.152
2023-08-17 09:00:00,site_maize,15.13,77.5,0.624,27713.0,,0.0,warning,1,0,0,1,0,6.38
2023-08-17 09:15:00,site_maize,14.66,80.1,0.657,29681.0,0.158,2.0,normal,0,0,0,0,0,6.29
2023-08-17 09:30:00,site_maize,15.29,82.1,0.5,33042.0,0.213,0.0,normal,0,0,0,0,0,6.2
2023-08-17 09:45:00,site_maize,15.48,78.2,0.648,35934.0,0.149,0.0,warning,1,0,0,1,0,6.11
2023-08-17 10:00:00,site_maize,17.27,77.4,0.648,37215.0,0.275,0.0,warning,1,0,0,1,0,6.02
2023-08-17 10:15:00,site_maize,17.7,77.8,0.552,41777.0,0.096,0.0,normal,0,0,0,0,0,7.77
2023-08-17 10:30:00,site_maize,18.86,78.0,0.491,44747.0,0.115,,normal,0,0,0,0,0,9.52
2023-08-17 10:45:00,site_maize,18.2,74.1,0.425,49531.0,0.22,0.0,normal,0,0,0,0,0,11.27
2023-08-17 11:00:00,site_maize,19.13,70.5,0.39,54159.0,0.097,3.0,normal,0,0,0,0,0,13.02
2023-08-17 11:15:00,site_maize,19.43,67.4,0.433,51865.0,0.107,0.0,normal,0,0,0,0,0,13.035
2023-08-17 11:30:00,site_maize,19.06,68.6,0.45,54410.0,0.195,2.0,normal,0,0,0,0,0,13.05
2023-08-17 11:45:00,site_maize,18.99,73.2,0.482,55350.0,0.226,4.0,normal,0,0,0,0,0,13.065
2023-08-17 12:00:00,site_maize,19.25,69.1,0.419,56407.0,0.017,4.0,normal,0,0,0,0,0,13.08
2023-08-17 12:15:00,site_maize,20.33,72.4,0.356,56404.0,0.259,0.0,normal,0,0,0,0,0,12.898
2023-08-17 12:30:00,site_maize,20.09,65.8,0.378,55776.0,0.159,3.0,normal,0,0,0,0,0,12.715
2023-08-17 12:45:00,site_maize,19.53,67.5,0.413,55165.0,0.187,0.0,normal,0,0,0,0,0,12.532
2023-08-17 13:00:00,site_maize,18.43,65.0,0.307,54421.0,0.198,0.0,normal,0,0,0,0,0,12.35
2023-08-17 13:15:00,site_maize,21.38,63.5,0.421,51924.0,0.034,0.0,normal,0,0,0,0,0,12.625
2023-08-17 13:30:00,site_maize,20.85,57.2,,48933.0,0.096,0.0,normal,0,0,0,0,0,12.9
2023-08-17 13:45:00,site_maize,19.98,60.2,0.407,45601.0,0.143,0.0,normal,0,0,0,0,0,13.175
2023-08-17 14:00:00,site_maize,20.68,59.8,0.391,43260.0,0.213,1.0,normal,0,0,0,0,0,13.45
2023-08-17 14:15:00,site_maize,19.45,54.0,0.405,40118.0,0.057,1.0,normal,0,0,0,0,0,13.125
2023-08-17 14:30:00,site_maize,20.5,56.8,0.471,37618.0,0.017,0.0,normal,0,0,0,0,0,12.8
2023-08-17 14:45:00,site_maize,,64.8,0.377,34052.0,0.15,0.0,normal,0,0,0,0,0,12.475
2023-08-17 15:00:00,site_maize,19.24,55.8,0.445,30594.0,0.139,0.0,normal,0,0,0,0,0,12.15
2023-08-17 15:15:00,site_maize,17.59,61.3,0.409,29266.0,0.073,0.0,normal,0,0,0,0,0,11.192
2023-08-17 15:30:00,site_maize,18.96,59.6,0.444,24247.0,0.022,0.0,normal,0,0,0,0,0,10.235
2023-08-17 15:45:00,site_maize,17.12,66.0,0.32,21125.0,0.114,0.0,normal,0,0,0,0,0,9.278
2023-08-17 16:00:00,site_maize,18.19,68.5,0.484,16946.0,0.093,0.0,normal,0,0,0,0,0,8.32
2023-08-17 16:15:00,site_maize,18.83,70.0,0.336,13184.0,0.048,0.0,normal,0,0,0,0,0,6.818
2023-08-17 16:30:00,site_maize,15.92,73.8,0.508,10443.0,0.226,0.0,normal,0,0,0,0,0,5.315
2023-08-17 16:45:00,site_maize,15.77,78.3,0.594,5934.0,0.029,0.0,normal,0,0,0,0,0,3.812
2023-08-17 17:00:00,site_maize,14.51,81.8,0.615,1951.0,0.168,0.0,normal,0,0,0,0,0,2.31
2023-08-17 17:15:00,site_maize,14.14,81.9,0.314,2166.0,0.082,0.0,normal,0,0,0,0,0,1.84
2023-08-17 17:30:00,site_maize,13.22,80.5,0.286,1065.0,0.199,0.0,normal,0,0,0,0,0,1.37
2023-08-17 17:45:00,site_maize,13.28,82.0,0.333,619.0,0.146,1.0,normal,0,0,0,0,0,0.9
2023-08-17 18:00:00,site_maize,13.61,85.3,0.3,2.0,0.057,0.0,normal,0,0,0,0,0,0.43
2023-08-17 18:15:00,site_maize,12.34,86.6,0.364,3.0,0.198,0.0,normal,0,0,0,0,0,0.335
2023-08-17 18:30:00,site_maize,11.93,86.5,0.297,3.0,0.016,1.0,normal,0,0,0,0,0,0.24
2023-08-17 18:45:00,site_maize,11.2,90.1,0.29,5.0,0.384,1.0,normal,0,0,0,0,0,0.145
2023-08-17 19:00:00,site_maize,9.56,89.3,0.484,1.0,0.129,1.0,normal,0,0,0,0,0,0.05
2023-08-17 19:15:00,site_maize,10.46,90.0,0.498,4.0,0.033,1.0,normal,0,0,0,0,0,0.045
2023-08-17 19:30:00,site_maize,8.6,95.2,0.496,2.0,0.145,1.0,normal,0,0,0,0,0,0.04
2023-08-17 19:45:00,site_maize,8.59,94.6,0.56,4.0,0.01,1.0,normal,0,0,0,0,0,0.035
2023-08-17 20:00:00,site_maize,9.42,100.0,0.584,0.0,0.065,0.0,normal,0,0,0,0,0,0.03
2023-08-17 20:15:00,site_maize,10.83,100.0,0.62,4.0,0.129,0.0,normal,0,0,0,0,0,0.068
2023-08-17 20:30:00,site_maize,8.84,98.9,0.585,1.0,0.04,0.0,normal,0,0,0,0,0,0.105
2023-08-17 20:45:00,site_maize,10.11,97.1,0.629,5.0,0.173,0.0,normal,0,0,0,0,0,0.142
2023-08-17 21:00:00,site_maize,9.48,95.6,0.547,5.0,0.115,0.0,normal,0,0,0,0,0,0.18
2023-08-17 21:15:00,site_maize,8.64,98.0,0.571,4.0,0.043,0.0,normal,0,0,0,0,0,0.218
2023-08-17 21:30:00,site_maize,9.05,94.9,0.631,0.0,0.098,0.0,normal,0,0,0,0,0,0.255
2023-08-17 21:45:00,site_maize,8.21,94.3,0.665,3.0,0.226,1.0,normal,0,0,0,0,0,0.292
2023-08-17 22:00:00,site_maize,8.38,100.0,0.956,0.0,0.064,0.0,normal,0,0,0,0,0,0.33
2023-08-17 22:15:00,site_maize,7.09,97.6,0.944,2.0,0.08,0.0,normal,0,0,0,0,0,0.28
2023-08-17 22:30:00,site_maize,8.42,100.0,0.87,3.0,0.309,0.0,normal,0,0,0,0,0,0.23
2023-08-17 22:45:00,site_maize,8.69,100.0,0.841,5.0,0.127,0.0,normal,0,0,0,0,0,0.18
2023-08-17 23:00:00,site_maize,9.0,100.0,0.886,1.0,0.174,0.0,normal,0,0,0,0,0,0.13
2023-08-17 23:15:00,site_maize,9.49,100.0,0.831,4.0,0.07,0.0,normal,0,0,0,0,0,0.105
