timestamp,site_id,motion_detected,door_open,vibration_level,smoke_ppm,sound_db,light_lux,flame_detected,panic_triggered,status,alert_triggered,alert_intrusion,alert_fire,alert_distress,alert_motion_night,alert_smoke,wx_temp_c
2022-07-08 19:45:00,node_perimeter,0,0,0.036,44.7,57.6,5.0,0,0,warning,1,0,0,0,0,1,12.32
2022-07-08 20:00:00,node_perimeter,0,0,0.223,16.1,50.1,3.0,0,0,normal,0,0,0,0,0,0,12.25
2022-07-08 20:15:00,node_perimeter,0,0,0.004,5.1,52.6,4.0,0,0,normal,0,0,0,0,0,0,12.2
2022-07-08 20:30:00,node_perimeter,0,0,0.067,10.3,34.0,3.0,0,0,normal,0,0,0,0,0,0,12.16
2022-07-08 20:45:00,node_perimeter,0,0,0.156,30.8,59.8,3.0,0,0,normal,0,0,0,0,0,0,12.12
2022-07-08 21:00:00,node_perimeter,0,1,0.107,13.8,67.4,4.0,0,0,normal,0,0,0,0,0,0,12.07
2022-07-08 21:15:00,node_perimeter,0,0,0.114,0.6,60.0,0.0,0,0,normal,0,0,0,0,0,0,12.09
2022-07-08 21:30:00,node_perimeter,0,0,0.011,12.7,56.6,4.0,0,0,normal,0,0,0,0,0,0,12.11
2022-07-08 21:45:00,node_perimeter,0,0,0.659,1.6,32.6,2.0,0,0,normal,0,0,0,0,0,0,12.13
2022-07-08 22:00:00,node_perimeter,0,0,0.033,18.0,34.3,4.0,0,0,normal,0,0,0,0,0,0,12.15
2022-07-08 22:15:00,node_perimeter,0,0,0.055,4.0,54.9,3.0,0,0,normal,0,0,0,0,0,0,12.1
2022-07-08 22:30:00,node_perimeter,0,0,0.047,8.5,60.3,3.0,0,0,normal,0,0,0,0,0,0,12.05
2022-07-08 22:45:00,node_perimeter,0,0,0.072,5.2,46.1,3.0,0,0,normal,0,0,0,0,0,0,12.0
2022-07-08 23:00:00,node_perimeter,0,0,0.094,11.9,52.5,4.0,0,0,normal,0,0,0,0,0,0,11.95
2022-07-08 23:15:00,node_perimeter,0,0,0.37,3.2,49.7,3.0,0,0,normal,0,0,0,0,0,0,11.87
2022-07-08 23:30:00,node_perimeter,0,0,0.125,6.8,51.0,1.0,0,0,normal,0,0,0,0,0,0,11.78
2022-07-08 23:45:00,node_perimeter,0,0,0.009,4.3,53.0,2.0,0,0,normal,0,0,0,0,0,0,11.7
2022-07-09 00:00:00,node_perimeter,0,0,0.185,4.1,46.5,5.0,0,0,normal,0,0,0,0,0,0,11.62
2022-07-09 00:15:00,node_perimeter,0,0,0.097,2.1,41.2,5.0,0,0,normal,0,0,0,0,0,0,11.54
2022-07-09 00:30:00,node_perimeter,0,0,0.145,6.8,28.7,4.0,0,0,normal,0,0,0,0,0,0,11.47
2022-07-09 00:45:00,node_perimeter,0,0,0.081,25.4,42.3,1.0,0,0,normal,0,0,0,0,0,0,11.4
2022-07-09 01:00:00,node_perimeter,0,0,0.062,5.5,51.2,2.0,0,0,normal,0,0,0,0,0,0,11.32
2022-07-09 01:15:00,node_perimeter,0,0,0.269,14.6,35.8,3.0,0,0,normal,0,0,0,0,0,0,11.25
2022-07-09 01:30:00,node_perimeter,0,0,0.295,16.4,63.5,0.0,0,0,normal,0,0,0,0,0,0,11.18
2022-07-09 01:45:00,node_perimeter,0,0,0.211,4.0,36.2,1.0,0,0,normal,0,0,0,0,0,0,11.1
2022-07-09 02:00:00,node_perimeter,0,0,0.242,11.5,56.9,5.0,0,0,normal,0,0,0,0,0,0,11.03
2022-07-09 02:15:00,node_perimeter,0,0,0.088,2.9,43.7,4.0,0,0,normal,0,0,0,0,0,0,10.95
2022-07-09 02:30:00,node_perimeter,0,0,0.195,4.9,54.1,3.0,0,0,normal,0,0,0,0,0,0,10.88
2022-07-09 02:45:00,node_perimeter,0,0,0.026,9.1,65.5,2.0,0,0,normal,0,0,0,0,0,0,10.8
2022-07-09 03:00:00,node_perimeter,0,0,0.107,15.2,58.7,0.0,0,0,normal,0,0,0,0,0,0,10.72
2022-07-09 03:15:00,node_perimeter,0,0,0.028,6.8,42.5,3.0,0,0,normal,0,0,0,0,0,0,10.65
2022-07-09 03:30:00,node_perimeter,0,0,0.138,13.8,35.8,5.0,0,0,normal,0,0,0,0,0,0,10.58
2022-07-09 03:45:00,node_perimeter,0,0,0.109,3.9,57.0,3.0,0,0,normal,0,0,0,0,0,0,10.51
2022-07-09 04:00:00,node_perimeter,0,0,0.183,9.5,68.5,2.0,0,0,normal,0,0,0,0,0,0,10.44
2022-07-09 04:15:00,node_perimeter,0,0,0.141,3.9,53.7,1.0,0,0,normal,0,0,0,0,0,0,10.4
2022-07-09 04:30:00,node_perimeter,0,0,0.127,12.0,48.8,5.0,0,0,normal,0,0,0,0,0,0,10.35
2022-07-09 04:45:00,node_perimeter,0,0,0.059,22.5,44.1,4.0,0,0,normal,0,0,0,0,0,0,10.3
2022-07-09 05:00:00,node_perimeter,0,0,0.029,10.8,43.2,5.0,0,0,normal,0,0,0,0,0,0,10.26
2022-07-09 05:15:00,node_perimeter,0,0,0.0,0.6,67.9,1.0,0,0,normal,0,0,0,0,0,0,10.23
2022-07-09 05:30:00,node_perimeter,0,0,0.094,11.8,50.9,0.0,0,0,normal,0,0,0,0,0,0,10.2
2022-07-09 05:45:00,node_perimeter,0,0,0.18,17.4,30.8,2.0,0,0,normal,0,0,0,0,0,0,10.17
2022-07-09 06:00:00,node_perimeter,0,0,0.159,2.1,44.1,3.0,0,0,normal,0,0,0,0,0,0,10.14
2022-07-09 06:15:00,node_perimeter,0,0,0.06,21.0,31.6,1110.0,0,0,normal,0,0,0,0,0,0,10.22
2022-07-09 06:30:00,node_perimeter,0,0,0.02,6.1,34.8,1509.0,0,0,normal,0,0,0,0,0,0,10.3
2022-07-09 06:45:00,node_perimeter,0,0,0.093,2.5,45.0,1204.0,0,0,normal,0,0,0,0,0,0,10.37
2022-07-09 07:00:00,node_perimeter,0,0,0.155,110.5,64.1,2708.0,0,0,warning,1,0,0,0,0,1,10.45
2022-07-09 07:15:00,node_perimeter,0,0,0.097,36.6,63.1,7636.0,0,0,warning,1,0,0,0,0,1,11.04
2022-07-09 07:30:00,node_perimeter,0,0,0.07,68.5,57.2,12304.0,0,0,warning,1,0,0,0,0,1,11.64
2022-07-09 07:45:00,node_perimeter,0,1,0.048,41.4,53.8,16830.0,0,0,warning,1,0,0,0,0,1,12.24
2022-07-09 08:00:00,node_perimeter,0,0,0.001,80.6,34.6,22281.0,0,0,warning,1,0,0,0,0,1,12.83
2022-07-09 08:15:00,node_perimeter,0,0,0.13,51.2,62.3,26980.0,0,0,warning,1,0,0,0,0,1,13.73
2022-07-09 08:30:00,node_perimeter,0,0,0.003,72.7,64.9,31978.0,0,0,warning,1,0,0,0,0,1,14.64
2022-07-09 08:45:00,node_perimeter,0,0,0.207,22.0,50.4,37115.0,0,0,normal,0,0,0,0,0,0,15.54
2022-07-09 09:00:00,node_perimeter,1,0,0.134,66.1,48.9,41502.0,0,0,warning,1,0,0,0,0,1,16.44
2022-07-09 09:15:00,node_perimeter,0,0,0.061,91.3,53.5,44689.0,0,0,warning,1,0,0,0,0,1,17.37
2022-07-09 09:30:00,node_perimeter,0,0,0.057,96.2,72.9,49649.0,0,0,warning,1,0,0,0,0,1,18.29
2022-07-09 09:45:00,node_perimeter,0,0,0.055,131.2,52.8,52515.0,0,0,warning,1,0,0,0,0,1,19.22
2022-07-09 10:00:00,node_perimeter,0,0,0.246,7.5,53.6,57314.0,0,0,normal,0,0,0,0,0,0,20.14
2022-07-09 10:15:00,node_perimeter,1,0,0.034,5.2,54.4,60583.0,0,0,normal,0,0,0,0,0,0,20.82
2022-07-09 10:30:00,node_perimeter,0,0,0.214,10.3,52.8,63190.0,0,0,normal,0,0,0,0,0,0,21.5
2022-07-09 10:45:00,node_perimeter,0,0,0.246,6.2,49.1,64519.0,0,0,normal,0,0,0,0,0,0,22.17
2022-07-09 11:00:00,node_perimeter,0,0,0.025,7.3,55.0,67052.0,0,0,normal,0,0,0,0,0,0,22.85
2022-07-09 11:15:00,node_perimeter,0,0,0.147,2.8,40.2,68249.0,0,0,normal,0,0,0,0,0,0,23.17
2022-07-09 11:30:00,node_perimeter,0,0,0.211,2.1,52.1,69039.0,0,0,normal,0,0,0,0,0,0,23.48
2022-07-09 11:45:00,node_perimeter,0,0,0.002,26.2,74.6,69357.0,0,0,normal,0,0,0,0,0,0,23.8
2022-07-09 12:00:00,node_perimeter,0,0,0.316,13.4,37.0,70148.0,0,0,normal,0,0,0,0,0,0,24.12
2022-07-09 12:15:00,node_perimeter,0,0,0.037,0.1,65.0,69178.0,0,0,normal,0,0,0,0,0,0,24.19
2022-07-09 12:30:00,node_perimeter,0,0,0.208,22.7,38.5,68023.0,0,0,normal,0,0,0,0,0,0,24.26
2022-07-09 12:45:00,node_perimeter,0,0,0.042,4.7,38.0,66045.0,0,0,normal,0,0,0,0,0,0,24.33
2022-07-09 13:00:00,node_perimeter,0,0,0.368,2.3,60.5,65569.0,0,0,normal,0,0,0,0,0,0,24.4
2022-07-09 13:15:00,node_perimeter,0,0,0.147,20.3,48.2,61665.0,0,0,normal,0,0,0,0,0,0,24.34
2022-07-09 13:30:00,node_perimeter,0,0,0.277,11.7,40.5,58621.0,0,0,normal,0,0,0,0,0,0,24.28
2022-07-09 13:45:00,node_perimeter,0,0,0.158,9.4,45.7,55071.0,0,0,normal,0,0,0,0,0,0,24.23
2022-07-09 14:00:00,node_perimeter,0,0,0.079,10.7,40.5,52080.0,0,0,normal,0,0,0,0,0,0,24.17
2022-07-09 14:15:00,node_perimeter,0,0,0.038,6.3,44.2,47992.0,0,0,normal,0,0,0,0,0,0,23.85
2022-07-09 14:30:00,node_perimeter,0,0,0.318,12.5,59.1,43896.0,0,0,normal,0,0,0,0,0,0,23.54
2022-07-09 14:45:00,node_perimeter,0,0,0.084,14.4,24.4,40412.0,0,0,normal,0,0,0,0,0,0,23.22
2022-07-09 15:00:00,node_perimeter,0,0,0.002,34.3,66.4,34031.0,0,0,normal,0,0,0,0,0,0,22.9
2022-07-09 15:15:00,node_perimeter,0,0,0.055,10.3,55.9,30313.0,0,0,normal,0,0,0,0,0,0,21.95
2022-07-09 15:30:00,node_perimeter,0,0,0.042,13.7,41.0,24319.0,0,0,normal,0,0,0,0,0,0,21.0
2022-07-09 15:45:00,node_perimeter,0,0,0.011,8.5,33.0,20426.0,0,0,normal,0,0,0,0,0,0,20.04
2022-07-09 16:00:00,node_perimeter,0,0,0.089,15.1,37.0,15509.0,0,0,normal,0,0,0,0,0,0,19.09
2022-07-09 16:15:00,node_perimeter,0,0,0.009,3.0,37.5,11309.0,0,0,normal,0,0,0,0,0,0,18.18
2022-07-09 16:30:00,node_perimeter,0,0,0.135,20.3,55.6,6990.0,0,0,normal,0,0,0,0,0,0,17.28
2022-07-09 16:45:00,node_perimeter,0,0,0.042,,58.0,4121.0,0,0,normal,0,0,0,0,0,0,16.38
2022-07-09 17:00:00,node_perimeter,0,0,0.181,83.5,51.1,3.0,0,0,warning,1,0,0,0,0,1,15.47
2022-07-09 17:15:00,node_perimeter,0,0,0.002,108.6,53.0,2.0,0,0,warning,1,0,0,0,0,1,15.33
2022-07-09 17:30:00,node_perimeter,0,0,0.008,37.5,44.3,2.0,0,0,warning,1,0,0,0,0,1,15.19
2022-07-09 17:45:00,node_perimeter,0,0,0.058,35.8,55.6,1.0,0,0,warning,1,0,0,0,0,1,15.05
2022-07-09 18:00:00,node_perimeter,0,0,0.308,47.3,68.0,3.0,0,0,warning,1,0,0,0,0,1,14.91
2022-07-09 18:15:00,node_perimeter,1,0,0.361,73.5,59.1,4.0,0,0,warning,1,0,0,0,0,1,14.93
2022-07-09 18:30:00,node_perimeter,0,1,0.268,63.9,58.7,1.0,0,0,warning,1,0,0,0,0,1,14.94
2022-07-09 18:45:00,node_perimeter,0,0,0.036,104.3,52.1,4.0,0,0,warning,1,0,0,0,0,1,14.96
2022-07-09 19:00:00,node_perimeter,0,0,0.182,113.6,71.4,1.0,0,0,warning,1,0,0,0,0,1,14.98
2022-07-09 19:15:00,node_perimeter,0,0,0.118,51.9,56.7,5.0,0,0,warning,1,0,0,0,0,1,15.02
2022-07-09 19:30:00,node_perimeter,0,0,0.123,114.4,50.1,5.0,0,0,warning,1,0,0,0,0,1,15.05
2022-07-09 19:45:00,node_perimeter,0,0,0.242,60.1,61.2,3.0,0,0,warning,1,0,0,0,0,1,15.08
2022-07-09 20:00:00,node_perimeter,0,0,0.26,0.0,56.8,4.0,0,0,normal,0,0,0,0,0,0,15.12
2022-07-09 20:15:00,node_perimeter,0,0,0.269,30.1,47.9,1.0,0,0,normal,0,0,0,0,0,0,15.03
2022-07-09 20:30:00,node_perimeter,0,0,0.191,6.2,51.6,2.0,0,0,normal,0,0,0,0,0,0,14.94
2022-07-09 20:45:00,node_perimeter,0,0,0.07,7.9,53.1,2.0,0,0,normal,0,0,0,0,0,0,14.85
2022-07-09 21:00:00,node_perimeter,0,0,0.088,8.5,62.8,4.0,0,0,normal,0,0,0,0,0,0,14.76
2022-07-09 21:15:00,node_perimeter,0,0,0.174,14.3,44.7,0.0,0,0,normal,0,0,0,0,0,0,14.66
2022-07-09 21:30:00,node_perimeter,0,0,0.09,2.9,46.5,1.0,0,0,normal,0,0,0,0,0,0,14.55
2022-07-09 21:45:00,node_perimeter,0,0,0.149,3.0,36.8,1.0,0,0,normal,0,0,0,0,0,0,14.44
2022-07-09 22:00:00,node_perimeter,0,0,0.121,6.5,62.9,3.0,0,0,normal,0,0,0,0,0,0,14.34
2022-07-09 22:15:00,node_perimeter,0,0,0.084,5.1,62.0,4.0,0,0,normal,0,0,0,0,0,0,14.22
2022-07-09 22:30:00,node_perimeter,0,0,0.216,10.9,53.3,5.0,0,0,normal,0,0,0,0,0,0,14.11
2022-07-09 22:45:00,node_perimeter,0,0,0.147,13.9,27.5,2.0,0,0,normal,0,0,0,0,0,0,14.0
2022-07-09 23:00:00,node_perimeter,0,0,0.071,9.8,51.9,2.0,0,0,normal,0,0,0,0,0,0,13.88
2022-07-09 23:15:00,node_perimeter,0,0,0.381,13.1,40.3,4.0,0,0,normal,0,0,0,0,0,0,13.72
2022-07-09 23:30:00,node_perimeter,0,1,0.043,3.2,33.2,4.0,0,0,normal,0,0,0,0,0,0,13.57
2022-07-09 23:45:00,node_perimeter,0,0,0.168,13.9,49.7,1.0,0,0,normal,0,0,0,0,0,0,13.41
2022-07-10 00:00:00,node_perimeter,0,0,0.123,4.9,45.0,1.0,0,0,normal,0,0,0,0,0,0,13.25
2022-07-10 00:15:00,node_perimeter,0,0,0.088,11.4,48.6,4.0,0,0,normal,0,0,0,0,0,0,13.1
2022-07-10 00:30:00,node_perimeter,0,0,0.019,1.5,54.9,,0,0,normal,0,0,0,0,0,0,12.94
2022-07-10 00:45:00,node_perimeter,0,0,0.05,7.0,51.1,4.0,0,0,normal,0,0,0,0,0,0,12.79
2022-07-10 01:00:00,node_perimeter,0,0,0.002,3.7,47.7,4.0,0,0,normal,0,0,0,0,0,0,12.64
2022-07-10 01:15:00,node_perimeter,0,0,0.015,14.8,55.0,4.0,0,0,normal,0,0,0,0,0,0,12.45
2022-07-10 01:30:00,node_perimeter,0,0,0.138,19.3,54.4,4.0,0,0,normal,0,0,0,0,0,0,12.26
2022-07-10 01:45:00,node_perimeter,0,0,0.095,12.0,52.1,1.0,0,0,normal,0,0,0,0,0,0,12.06
2022-07-10 02:00:00,node_perimeter,0,0,,1.5,38.3,0.0,0,0,normal,0,0,0,0,0,0,11.87
2022-07-10 02:15:00,node_perimeter,0,0,0.108,5.6,40.0,1.0,0,0,normal,0,0,0,0,0,0,11.7
2022-07-10 02:30:00,node_perimeter,0,0,0.035,9.8,54.1,2.0,0,0,normal,0,0,0,0,0,0,11.53
2022-07-10 02:45:00,node_perimeter,0,0,0.042,7.1,41.5,5.0,0,0,normal,0,0,0,0,0,0,11.36
2022-07-10 03:00:00,node_perimeter,0,0,0.05,16.5,54.0,4.0,0,0,normal,0,0,0,0,0,0,11.19
2022-07-10 03:15:00,node_perimeter,0,0,0.002,5.1,60.9,4.0,0,0,normal,0,0,0,0,0,0,10.98
2022-07-10 03:30:00,node_perimeter,0,0,0.102,19.0,43.9,3.0,0,0,normal,0,0,0,0,0,0,10.77
2022-07-10 03:45:00,node_perimeter,0,0,0.045,2.6,43.3,1.0,0,0,normal,0,0,0,0,0,0,10.57
2022-07-10 04:00:00,node_perimeter,0,0,0.036,12.3,56.3,5.0,0,0,normal,0,0,0,0,0,0,10.36
2022-07-10 04:15:00,node_perimeter,0,0,0.061,4.2,57.3,1.0,0,0,normal,0,0,0,0,0,0,10.19
2022-07-10 04:30:00,node_perimeter,0,0,0.031,3.6,43.4,0.0,0,0,normal,0,0,0,0,0,0,10.02
2022-07-10 04:45:00,node_perimeter,0,0,0.085,4.4,34.7,2.0,0,0,normal,0,0,0,0,0,0,9.86
2022-07-10 05:00:00,node_perimeter,0,0,0.176,9.8,61.2,1.0,0,0,normal,0,0,0,0,0,0,9.69
2022-07-10 05:15:00,node_perimeter,0,0,0.06,15.3,48.4,4.0,0,0,normal,0,0,0,0,0,0,9.6
2022-07-10 05:30:00,node_perimeter,0,0,0.048,10.4,48.2,4.0,0,0,normal,0,0,0,0,0,0,9.5
2022-07-10 05:45:00,node_perimeter,0,0,0.027,5.8,70.8,3.0,0,0,normal,0,0,0,0,0,0,9.41
2022-07-10 06:00:00,node_perimeter,0,0,0.118,12.3,51.1,4.0,0,0,normal,0,0,0,0,0,0,9.32
2022-07-10 06:15:00,node_perimeter,0,0,0.103,1.2,42.6,381.0,0,0,normal,0,0,0,0,0,0,9.41
2022-07-10 06:30:00,node_perimeter,0,0,0.034,5.4,62.1,181.0,0,0,normal,0,0,0,0,0,0,9.5
2022-07-10 06:45:00,node_perimeter,0,0,0.006,17.1,47.6,0.0,0,0,normal,0,0,0,0,0,0,9.58
2022-07-10 07:00:00,node_perimeter,0,0,0.111,79.9,55.6,991.0,0,0,warning,1,0,0,0,0,1,9.67
2022-07-10 07:15:00,node_perimeter,0,0,0.185,105.2,44.2,3732.0,0,0,warning,1,0,0,0,0,1,10.4
2022-07-10 07:30:00,node_perimeter,0,0,0.375,83.8,53.5,5999.0,0,0,warning,1,0,0,0,0,1,11.12
2022-07-10 07:45:00,node_perimeter,0,0,0.02,40.1,61.6,6479.0,0,0,warning,1,0,0,0,0,1,11.85
2022-07-10 08:00:00,node_perimeter,0,0,0.021,63.3,54.4,8782.0,0,0,warning,1,0,0,0,0,1,12.58
2022-07-10 08:15:00,node_perimeter,0,0,0.31,25.3,43.5,11469.0,0,0,normal,0,0,0,0,0,0,13.22
2022-07-10 08:30:00,node_perimeter,0,0,0.024,48.6,62.0,13730.0,0,0,warning,1,0,0,0,0,1,13.86
2022-07-10 08:45:00,node_perimeter,0,0,0.008,86.7,49.2,15367.0,0,0,warning,1,0,0,0,0,1,14.51
2022-07-10 09:00:00,node_perimeter,0,0,0.147,19.9,66.1,18393.0,0,0,normal,0,0,0,0,0,0,15.15
2022-07-10 09:15:00,node_perimeter,0,0,0.104,114.7,61.6,19958.0,0,0,warning,1,0,0,0,0,1,15.74
2022-07-10 09:30:00,node_perimeter,0,0,0.14,29.1,49.7,21052.0,0,0,normal,0,0,0,0,0,0,16.33
2022-07-10 09:45:00,node_perimeter,0,0,0.099,84.8,62.7,23531.0,0,0,warning,1,0,0,0,0,1,16.92
2022-07-10 10:00:00,node_perimeter,0,0,0.206,5.6,36.6,25500.0,0,0,normal,0,0,0,0,0,0,17.51
2022-07-10 10:15:00,node_perimeter,0,0,0.033,19.0,44.0,27170.0,0,0,normal,0,0,0,0,0,0,17.92
2022-07-10 10:30:00,node_perimeter,0,0,0.237,4.6,51.6,27645.0,0,0,normal,0,0,0,0,0,0,18.33
2022-07-10 10:45:00,node_perimeter,0,0,0.178,12.3,53.7,28138.0,0,0,normal,0,0,0,0,0,0,18.74
2022-07-10 11:00:00,node_perimeter,0,0,0.104,11.9,55.4,29459.0,0,0,normal,0,0,0,0,0,0,19.15
2022-07-10 11:15:00,node_perimeter,0,0,0.276,10.6,36.7,31192.0,0,0,normal,0,0,0,0,0,0,19.42
2022-07-10 11:30:00,node_perimeter,0,0,0.106,8.5,53.6,30418.0,0,0,normal,0,0,0,0,0,0,19.69
2022-07-10 11:45:00,node_perimeter,0,0,0.4,1.2,42.7,30988.0,0,0,normal,0,0,0,0,0,0,19.96
2022-07-10 12:00:00,node_perimeter,0,0,0.039,12.6,59.7,31815.0,0,0,normal,0,0,0,0,0,0,20.23
2022-07-10 12:15:00,node_perimeter,0,0,0.163,4.9,45.7,29538.0,0,0,normal,0,0,0,0,0,0,20.34
2022-07-10 12:30:00,node_perimeter,0,0,0.093,6.7,56.0,27106.0,0,0,normal,0,0,0,0,0,0,20.45
2022-07-10 12:45:00,node_perimeter,0,0,0.025,2.5,51.9,25327.0,0,0,normal,0,0,0,0,0,0,20.57
2022-07-10 13:00:00,node_perimeter,0,0,0.02,30.3,55.3,22564.0,0,0,normal,0,0,0,0,0,0,20.68
2022-07-10 13:15:00,node_perimeter,0,0,0.132,11.3,51.3,20793.0,0,0,normal,0,0,0,0,0,0,20.5
2022-07-10 13:30:00,node_perimeter,0,0,0.009,25.2,53.2,18573.0,0,0,normal,0,0,0,0,0,0,20.31
2022-07-10 13:45:00,node_perimeter,0,0,0.177,12.3,34.7,16714.0,0,0,normal,0,0,0,0,0,0,20.12
2022-07-10 14:00:00,node_perimeter,0,0,0.005,6.1,52.5,14169.0,0,0,normal,0,0,0,0,0,0,19.94
2022-07-10 14:15:00,node_perimeter,0,0,0.126,29.1,50.6,12780.0,0,0,normal,0,0,0,0,0,0,19.37
2022-07-10 14:30:00,node_perimeter,0,0,0.228,18.9,56.9,12967.0,0,0,normal,0,0,0,0,0,0,18.79
2022-07-10 14:45:00,node_perimeter,0,0,0.078,0.0,32.0,10427.0,0,0,normal,0,0,0,0,0,0,18.22
2022-07-10 15:00:00,node_perimeter,0,0,0.119,26.6,57.2,10485.0,0,0,normal,0,0,0,0,0,0,17.64
2022-07-10 15:15:00,node_perimeter,0,0,0.078,17.6,38.7,8801.0,0,0,normal,0,0,0,0,0,0,16.94
2022-07-10 15:30:00,node_perimeter,0,0,0.052,7.3,31.6,7749.0,0,0,normal,0,0,0,0,0,0,16.23
2022-07-10 15:45:00,node_perimeter,0,0,0.011,0.0,52.1,6076.0,0,0,normal,0,0,0,0,0,0,15.52
2022-07-10 16:00:00,node_perimeter,0,0,0.192,2.8,53.9,4880.0,0,0,normal,0,0,0,0,0,0,14.82
2022-07-10 16:15:00,node_perimeter,0,0,0.139,28.2,43.3,4425.0,0,0,normal,0,0,0,0,0,0,14.38
2022-07-10 16:30:00,node_perimeter,0,0,0.046,26.2,31.5,3153.0,0,0,normal,0,0,0,0,0,0,13.93
2022-07-10 16:45:00,node_perimeter,0,0,0.109,12.9,43.3,1879.0,0,0,normal,0,0,0,0,0,0,13.48
2022-07-10 17:00:00,node_perimeter,0,0,,45.6,41.4,955.0,0,0,warning,1,0,0,0,0,1,13.04
2022-07-10 17:15:00,node_perimeter,0,0,0.076,96.2,58.4,337.0,0,0,warning,1,0,0,0,0,1,12.81
2022-07-10 17:30:00,node_perimeter,0,0,0.078,75.8,65.1,0.0,0,0,warning,1,0,0,0,0,1,12.58
2022-07-10 17:45:00,node_perimeter,0,0,0.404,91.4,33.9,0.0,0,0,warning,1,0,0,0,0,1,12.36
2022-07-10 18:00:00,node_perimeter,0,0,0.161,75.6,64.6,2.0,0,0,warning,1,0,0,0,0,1,12.13
2022-07-10 18:15:00,node_perimeter,0,0,0.048,48.3,54.7,3.0,0,0,warning,1,0,0,0,0,1,11.94
2022-07-10 18:30:00,node_perimeter,0,0,0.075,133.3,62.1,4.0,0,0,warning,1,0,0,0,0,1,11.76
2022-07-10 18:45:00,node_perimeter,0,0,0.047,105.1,55.7,3.0,0,0,warning,1,0,0,0,0,1,11.58
2022-07-10 19:00:00,node_perimeter,0,0,0.05,98.4,54.9,2.0,0,0,warning,1,0,0,0,0,1,11.39
2022-07-10 19:15:00,node_perimeter,0,0,0.179,30.5,62.9,1.0,0,0,normal,0,0,0,0,0,0,
2022-07-10 19:30:00,node_perimeter,0,0,0.031,38.2,75.3,2.0,0,0,warning,1,0,0,0,0,1,10.77
2022-07-10 19:45:00,node_perimeter,0,0,0.162,63.7,54.8,4.0,0,0,warning,1,0,0,0,0,1,10.46
2022-07-10 20:00:00,node_perimeter,0,0,0.571,6.3,60.9,5.0,0,0,normal,0,0,0,0,0,0,10.15
2022-07-10 20:15:00,node_perimeter,0,0,0.055,13.4,59.6,1.0,0,0,normal,0,0,0,0,0,0,9.98
2022-07-10 20:30:00,node_perimeter,0,0,0.139,9.6,48.5,1.0,0,0,normal,0,0,0,0,0,0,9.8
2022-07-10 20:45:00,node_perimeter,0,0,0.069,9.6,46.9,5.0,0,0,normal,0,0,0,0,0,0,9.62
2022-07-10 21:00:00,node_perimeter,0,0,0.203,3.7,54.1,3.0,0,0,normal,0,0,0,0,0,0,9.45
2022-07-10 21:15:00,node_perimeter,0,0,0.011,1.4,43.1,2.0,0,0,normal,0,0,0,0,0,0,9.5
2022-07-10 21:30:00,node_perimeter,0,0,0.026,1.6,47.4,3.0,0,0,normal,0,0,0,0,0,0,9.56
2022-07-10 21:45:00,node_perimeter,0,0,0.048,18.0,31.8,1.0,0,0,normal,0,0,0,0,0,0,9.62
2022-07-10 22:00:00,node_perimeter,0,0,0.051,14.1,55.6,2.0,0,0,normal,0,0,0,0,0,0,9.67
2022-07-10 22:15:00,node_perimeter,0,0,0.047,7.3,60.6,4.0,0,0,normal,0,0,0,0,0,0,9.68
2022-07-10 22:30:00,node_perimeter,1,0,0.078,1.7,52.4,5.0,0,0,warning,1,0,0,0,1,0,9.7
2022-07-10 22:45:00,node_perimeter,0,0,0.177,8.9,61.3,1.0,0,0,normal,0,0,0,0,0,0,9.72
2022-07-10 23:00:00,node_perimeter,0,0,0.141,4.8,50.4,1.0,0,0,normal,0,0,0,0,0,0,9.73
2022-07-10 23:15:00,node_perimeter,0,0,0.194,1.1,58.6,3.0,0,0,normal,0,0,0,0,0,0,9.6
2022-07-10 23:30:00,node_perimeter,0,0,0.073,4.9,74.8,1.0,0,0,normal,0,0,0,0,0,0,9.47
2022-07-10 23:45:00,node_perimeter,0,0,0.167,6.9,42.4,1.0,0,0,normal,0,0,0,0,0,0,9.34
2022-07-11 00:00:00,node_perimeter,0,0,0.005,14.5,41.8,4.0,0,0,normal,0,0,0,0,0,0,9.21
2022-07-11 00:15:00,node_perimeter,0,0,0.039,5.9,52.4,2.0,0,0,normal,0,0,0,0,0,0,9.07
2022-07-11 00:30:00,node_perimeter,0,0,0.054,17.0,49.6,3.0,0,0,normal,0,0,0,0,0,0,8.94
2022-07-11 00:45:00,node_perimeter,0,0,0.028,11.1,52.0,0.0,0,0,normal,0,0,0,0,0,0,8.8
2022-07-11 01:00:00,node_perimeter,0,0,0.026,0.7,50.6,0.0,0,0,normal,0,0,0,0,0,0,8.66
2022-07-11 01:15:00,node_perimeter,0,0,0.082,12.4,49.5,4.0,0,0,normal,0,0,0,0,0,0,8.6
2022-07-11 01:30:00,node_perimeter,0,0,0.14,20.3,64.4,5.0,0,0,normal,0,0,0,0,0,0,8.53
2022-07-11 01:45:00,node_perimeter,0,0,0.093,6.9,59.5,1.0,0,0,normal,0,0,0,0,0,0,8.46
2022-07-11 02:00:00,node_perimeter,0,0,0.213,8.8,54.2,4.0,0,0,normal,0,0,0,0,0,0,8.4
2022-07-11 02:15:00,node_perimeter,0,0,0.026,13.9,48.6,3.0,0,0,normal,0,0,0,0,0,0,8.35
